spatial_unit,region_type,manual_score,entropy_score,pca_score,score_spread,manual_rank,entropy_rank,pca_rank
8731aa14dffffff,return_destination,8.1,4.37,3.85,4.25,1629,1635,1287
8731aa791ffffff,return_destination,8.09,3.71,3.88,4.38,1630,1674,1271
8731aad70ffffff,return_destination,8.09,3.71,3.88,4.38,1630,1674,1271
87318186bffffff,return_destination,8.07,3.7,3.88,4.37,1632,1676,1271
873185b55ffffff,return_destination,8.07,3.7,3.88,4.37,1632,1676,1271
8731aa61bffffff,return_destination,8.07,3.7,3.88,4.37,1632,1676,1271
873181b5effffff,return_destination,8.07,3.7,3.88,4.37,1632,1676,1271
8731aa049ffffff,transport_hub_like,8.06,3.69,3.88,4.370000000000001,1636,1680,1271
873185245ffffff,return_destination,8.04,3.68,3.88,4.359999999999999,1637,1682,1271
873185a25ffffff,transport_hub_like,8.0,4.97,2.3,5.7,1638,1605,1693
873185b60ffffff,transport_hub_like,8.0,4.97,2.3,5.7,1638,1605,1693
8731aa6e3ffffff,return_destination,7.96,4.32,3.8,4.16,1640,1637,1294
8731aabaeffffff,return_destination,7.88,6.1,2.02,5.859999999999999,1641,1464,1753
8731aa655ffffff,return_destination,7.82,4.23,3.77,4.050000000000001,1642,1649,1295
87318196bffffff,return_destination,7.78,4.25,3.73,4.050000000000001,1643,1647,1300
8731aaa92ffffff,return_destination,7.76,14.04,1.37,12.669999999999998,1644,956,1960
8731aaaf1ffffff,return_destination,7.76,14.04,1.37,12.669999999999998,1644,956,1960
8731aaa98ffffff,return_destination,7.73,4.28,3.69,4.040000000000001,1646,1640,1330
8731aa78dffffff,transport_hub_like,7.65,3.44,3.73,4.210000000000001,1647,1689,1300
8731aa14effffff,transport_hub_like,7.65,3.44,3.73,4.210000000000001,1647,1689,1300
8731aa60cffffff,return_destination,7.63,4.08,3.71,3.92,1649,1653,1328
8731aaa80ffffff,return_destination,7.63,5.46,2.02,5.609999999999999,1649,1520,1753
873181b06ffffff,return_destination,7.62,3.42,3.73,4.2,1651,1691,1300
8731aa041ffffff,return_destination,7.62,3.42,3.73,4.2,1651,1691,1300
8731aa0f4ffffff,return_destination,7.62,3.42,3.73,4.2,1651,1691,1300
8731aadabffffff,return_destination,7.62,3.42,3.73,4.2,1651,1691,1300
8731aac2affffff,return_destination,7.62,3.42,3.73,4.2,1651,1691,1300
8731aa305ffffff,return_destination,7.62,3.42,3.73,4.2,1651,1691,1300
8731aa162ffffff,return_destination,7.62,3.42,3.73,4.2,1651,1691,1300
8731aa88effffff,return_destination,7.62,4.07,3.71,3.91,1651,1654,1328
8731aad9effffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
8731aa4ceffffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
8731aa7a3ffffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
8731aa756ffffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
8731aa136ffffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
873181b02ffffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
8731aadb4ffffff,transport_hub_like,7.61,3.41,3.73,4.2,1659,1698,1300
873181b49ffffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
873181831ffffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
8731aa74bffffff,return_destination,7.61,3.41,3.73,4.2,1659,1698,1300
873181b31ffffff,return_destination,7.59,3.4,3.73,4.1899999999999995,1669,1710,1300
8731852c9ffffff,return_destination,7.59,3.4,3.73,4.1899999999999995,1669,1710,1300
873181a34ffffff,return_destination,7.59,3.4,3.73,4.1899999999999995,1669,1710,1300
8731aac6dffffff,return_destination,7.57,4.22,3.63,3.9400000000000004,1672,1650,1343
8731aa8c2ffffff,transport_hub_like,7.56,5.84,2.45,5.109999999999999,1673,1481,1675
873181b25ffffff,return_destination,7.52,4.05,3.66,3.8599999999999994,1674,1657,1334
8731aa498ffffff,return_destination,7.49,4.03,3.66,3.83,1675,1658,1334
8731aa043ffffff,return_destination,7.49,4.03,3.66,3.83,1675,1658,1334
8731aa719ffffff,return_destination,7.34,4.13,3.55,3.79,1677,1651,1381
8731aab1cffffff,transport_hub_like,7.31,13.76,1.17,12.59,1678,975,2266
8731aac15ffffff,return_destination,7.31,4.67,3.53,3.78,1678,1617,1386
873185b05ffffff,transport_hub_like,7.3,5.14,2.06,5.24,1680,1596,1746
8731aa051ffffff,transport_hub_like,7.3,5.14,2.06,5.24,1680,1596,1746
8731aa065ffffff,transport_hub_like,7.19,3.15,3.59,4.040000000000001,1682,1718,1350
8731aa12cffffff,return_destination,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
873181b15ffffff,return_destination,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
8731852cdffffff,return_destination,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
8731aa0d9ffffff,transport_hub_like,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
8731aa789ffffff,transport_hub_like,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
8731aa633ffffff,return_destination,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
8731aace8ffffff,return_destination,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
8731aa742ffffff,return_destination,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
873181b48ffffff,return_destination,7.17,3.14,3.59,4.029999999999999,1683,1719,1350
873185b06ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
8731aa601ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
8731aa12affffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
873181975ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
8731aacb4ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
8731aa846ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
873181830ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
8731aa688ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
8731aa682ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
8731aa053ffffff,return_destination,7.16,3.13,3.59,4.03,1692,1728,1350
8731aa68effffff,return_destination,7.15,4.65,3.47,3.68,1702,1619,1400
873181b8cffffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
8731aa78affffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
8731aa00dffffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
8731aa628ffffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
8731aa66effffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
873181b76ffffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
8731aa6f0ffffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
873185ad9ffffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
873181b0cffffff,return_destination,7.14,3.12,3.59,4.02,1703,1740,1350
8731ae79bffffff,transport_hub_like,7.12,5.52,2.48,4.640000000000001,1712,1501,1668
873185b0affffff,transport_hub_like,7.1,4.41,2.01,5.09,1713,1630,1755
873181129ffffff,transport_hub_like,7.1,4.41,2.01,5.09,1713,1630,1755
8731abd89ffffff,transport_hub_like,7.1,4.41,2.01,5.09,1713,1630,1755
8731aaaabffffff,return_destination,7.09,4.76,3.39,3.6999999999999997,1716,1614,1440
8731aaa96ffffff,return_destination,7.07,3.77,3.52,3.5500000000000003,1717,1669,1392
8731aa681ffffff,return_destination,7.06,3.76,3.52,3.5399999999999996,1718,1670,1392
8731aac84ffffff,return_destination,7.06,3.76,3.52,3.5399999999999996,1718,1670,1392
87318191bffffff,return_destination,6.92,3.87,3.4,3.52,1720,1667,1437
8731aa31dffffff,return_destination,6.87,3.69,3.45,3.42,1721,1680,1401
8731aa746ffffff,transport_hub_like,6.75,2.88,3.44,3.87,1722,1752,1424
873181833ffffff,transport_hub_like,6.73,2.87,3.44,3.8600000000000003,1723,1753,1424
8731aac4affffff,return_destination,6.72,2.86,3.44,3.86,1724,1754,1424
8731aa62effffff,return_destination,6.72,2.86,3.44,3.86,1724,1754,1424
8731aacebffffff,return_destination,6.72,2.86,3.44,3.86,1724,1754,1424
8731aa0c3ffffff,return_destination,6.72,2.86,3.44,3.86,1724,1754,1424
8731aa656ffffff,return_destination,6.72,2.86,3.44,3.86,1724,1754,1424
873181836ffffff,return_destination,6.72,2.86,3.44,3.86,1724,1754,1424
87318184affffff,return_destination,6.72,2.86,3.44,3.86,1724,1754,1424
8731aa8cbffffff,return_destination,6.72,2.86,3.44,3.86,1724,1754,1424
8731a84eaffffff,transport_hub_like,6.71,4.81,1.86,4.85,1732,1613,1768
8731aacb3ffffff,return_destination,6.7,2.85,3.45,3.85,1733,1764,1401
8731aa49dffffff,return_destination,6.7,2.85,3.45,3.85,1733,1764,1401
8731aa189ffffff,return_destination,6.7,2.85,3.45,3.85,1733,1764,1401
873181908ffffff,return_destination,6.7,2.85,3.45,3.85,1733,1764,1401
8731aad99ffffff,return_destination,6.7,2.85,3.45,3.85,1733,1764,1401
8731aa310ffffff,transport_hub_like,6.7,2.85,3.45,3.85,1733,1764,1401
873181950ffffff,return_destination,6.7,2.85,3.45,3.85,1733,1764,1401
8731aa052ffffff,return_destination,6.7,2.85,3.45,3.85,1733,1764,1401
8731852ebffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731818a2ffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
87318182bffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731aa315ffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
87318520cffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
873181a36ffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
873181a64ffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731aabb2ffffff,return_destination,6.69,3.84,3.3,3.3900000000000006,1741,1668,1454
8731aa6aeffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731aa60affffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731aaca2ffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731aac1cffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731852d2ffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
873185b6bffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731852c4ffffff,return_destination,6.69,2.84,3.45,3.8500000000000005,1741,1772,1401
8731a8482ffffff,mixed_evening_area,6.66,12.9,0.84,12.06,1756,1027,2301
8731ae79cffffff,transport_hub_like,6.66,4.84,1.69,4.970000000000001,1756,1609,1807
8731aa6a0ffffff,transport_hub_like,6.6,3.6,3.33,3.2699999999999996,1758,1683,1448
8731aa168ffffff,transport_hub_like,6.6,3.6,3.33,3.2699999999999996,1758,1683,1448
873185b73ffffff,transport_hub_like,6.5,5.18,1.99,4.51,1760,1594,1758
8731aa593ffffff,return_destination,6.43,3.57,3.26,3.17,1761,1686,1496
8731aa74affffff,return_destination,6.42,3.41,3.3,3.12,1762,1698,1454
8731aab5affffff,transport_hub_like,6.4,13.2,0.65,12.549999999999999,1763,1006,2321
8731aa6b3ffffff,return_destination,6.39,3.39,3.3,3.09,1764,1713,1454
8731aaa8cffffff,transport_hub_like,6.28,2.59,3.3,3.6900000000000004,1765,1786,1454
8731aa1a4ffffff,transport_hub_like,6.27,2.58,3.3,3.6899999999999995,1766,1787,1454
8731ae4caffffff,transport_hub_like,6.27,2.58,3.3,3.6899999999999995,1766,1787,1454
87318184effffff,transport_hub_like,6.27,2.58,3.3,3.6899999999999995,1766,1787,1454
873181b32ffffff,transport_hub_like,6.27,2.58,3.3,3.6899999999999995,1766,1787,1454
873181b12ffffff,transport_hub_like,6.27,2.58,3.3,3.6899999999999995,1766,1787,1454
8731aac53ffffff,transport_hub_like,6.27,2.58,3.3,3.6899999999999995,1766,1787,1454
8731aaa1cffffff,transport_hub_like,6.26,9.23,1.72,7.510000000000001,1772,1281,1792
8731aa070ffffff,transport_hub_like,6.25,2.57,3.3,3.68,1773,1794,1454
873181ae4ffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
873181852ffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
873181b0affffff,transport_hub_like,6.25,2.57,3.3,3.68,1773,1794,1454
8731aa612ffffff,transport_hub_like,6.25,2.57,3.3,3.68,1773,1794,1454
8731aac1dffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
8731aa01cffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
8731aa140ffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
87318190bffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
8731aa650ffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
8731aa61effffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
8731aa623ffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
873181b56ffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
8731aa898ffffff,return_destination,6.25,2.57,3.3,3.68,1773,1794,1454
8731aa618ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aa651ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
87318191cffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aa75cffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
87318198bffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aa624ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aa894ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aa6eaffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aa06bffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
873181ba8ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aac95ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
873185370ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aad11ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
87318110cffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aa743ffffff,return_destination,6.24,2.56,3.3,3.68,1787,1808,1454
8731aa4c4ffffff,return_destination,6.15,3.47,3.15,3.0000000000000004,1802,1688,1541
8731aa899ffffff,return_destination,6.02,9.19,1.62,7.569999999999999,1803,1282,1814
873185b0cffffff,transport_hub_like,5.99,4.28,1.95,4.04,1804,1640,1765
873185a0dffffff,transport_hub_like,5.87,3.75,3.09,2.7800000000000002,1805,1672,1550
8731aa203ffffff,transport_hub_like,5.81,2.3,3.16,3.51,1806,1825,1508
873181a31ffffff,transport_hub_like,5.81,2.3,3.16,3.51,1806,1825,1508
8731aa8caffffff,transport_hub_like,5.81,2.3,3.16,3.51,1806,1825,1508
8731aa0aaffffff,transport_hub_like,5.8,2.29,3.16,3.51,1809,1828,1508
8731aa600ffffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
873181819ffffff,transport_hub_like,5.8,2.29,3.16,3.51,1809,1828,1508
8731aa615ffffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
8731aab6cffffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
8731aacf6ffffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
8731aa226ffffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
873185266ffffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
87318180effffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
87318185bffffff,transport_hub_like,5.8,2.29,3.16,3.51,1809,1828,1508
8731aa190ffffff,transport_hub_like,5.8,2.29,3.16,3.51,1809,1828,1508
8731aac94ffffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
8731aab63ffffff,return_destination,5.8,2.29,3.16,3.51,1809,1828,1508
8731a87a0ffffff,transport_hub_like,5.8,2.29,3.16,3.51,1809,1828,1508
873181d4dffffff,transport_hub_like,5.8,2.29,3.16,3.51,1809,1828,1508
87318599dffffff,transport_hub_like,5.8,2.29,3.16,3.51,1809,1828,1508
8731a8473ffffff,transport_hub_like,5.8,2.29,3.16,3.51,1809,1828,1508
8731aad91ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731852f3ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
873181901ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731aa8d8ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731aa660ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731aa492ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731aa4c2ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
873181b13ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
873181b4cffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731a84cdffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731aab66ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
873181a25ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731aa653ffffff,return_destination,5.78,2.28,3.16,3.5000000000000004,1826,1847,1508
8731aa854ffffff,transport_hub_like,5.72,3.91,2.96,2.76,1839,1666,1564
8731818daffffff,transport_hub_like,5.71,3.05,3.05,2.66,1840,1749,1553
8731a87b3ffffff,transport_hub_like,5.71,3.2,3.0,2.71,1840,1715,1558
8731aa643ffffff,return_destination,5.67,3.01,3.05,2.66,1842,1750,1553
8731aa674ffffff,return_destination,5.65,3.16,3.0,2.6500000000000004,1843,1717,1558
8731aa09dffffff,transport_hub_like,5.63,3.13,2.99,2.6399999999999997,1844,1728,1562
873181b0effffff,return_destination,5.41,3.58,2.92,2.49,1845,1685,1568
8731aaa08ffffff,return_destination,5.38,3.17,2.71,2.67,1846,1716,1613
8731aaacdffffff,transport_hub_like,5.02,3.34,2.77,2.2499999999999996,1847,1714,1596
8731aa852ffffff,return_destination,4.94,4.13,2.44,2.5000000000000004,1848,1651,1676
8731aababffffff,transport_hub_like,4.75,2.58,2.7,2.17,1849,1787,1615
873185b0dffffff,return_destination,4.12,2.55,2.4,1.7200000000000002,1850,1824,1678
8731aa853ffffff,return_destination,3.95,3.49,2.15,1.8000000000000003,1851,1687,1724
8731aaa1affffff,return_destination,3.88,3.41,2.21,1.67,1852,1698,1719
8731aa300ffffff,return_destination,3.86,2.86,2.19,1.67,1853,1754,1721
873185aedffffff,transport_hub_like,3.6,2.2,2.25,1.4,1854,1860,1704
8731a848effffff,return_destination,3.57,2.05,2.13,1.52,1855,1861,1730
8731aa04affffff,transport_hub_like,3.57,2.05,2.13,1.52,1855,1861,1730
8731aaba0ffffff,return_destination,3.41,3.13,2.04,1.37,1857,1728,1751
8731aab8dffffff,transport_hub_like,3.11,1.76,1.99,1.3499999999999999,1858,1878,1758
8731aab2dffffff,return_destination,3.11,1.76,1.99,1.3499999999999999,1858,1878,1758
8731aa068ffffff,transport_hub_like,3.06,1.83,2.1,1.23,1860,1875,1734
873181d63ffffff,transport_hub_like,3.04,1.82,2.1,1.22,1861,1876,1734
8731aa85cffffff,return_destination,3.04,2.29,1.95,1.09,1861,1828,1765
873181d6bffffff,return_destination,3.04,1.82,2.1,1.22,1861,1876,1734
8731aaac3ffffff,return_destination,3.03,2.92,1.77,1.2599999999999998,1864,1751,1790
8731aa05dffffff,transport_hub_like,2.67,1.49,1.84,1.18,1865,1882,1775
8731aa048ffffff,return_destination,2.65,1.48,1.84,1.17,1866,1883,1775
8731aab91ffffff,return_destination,2.64,1.47,1.85,1.1700000000000002,1867,1884,1769
8731aac44ffffff,return_destination,2.62,1.46,1.85,1.1600000000000001,1868,1885,1769
8731a848cffffff,transport_hub_like,2.53,1.99,1.79,0.7399999999999998,1869,1863,1781
8731aad81ffffff,transport_hub_like,2.51,1.98,1.79,0.7199999999999998,1870,1864,1781
8731abdb6ffffff,return_destination,2.51,1.98,1.79,0.7199999999999998,1870,1864,1781
873185b1bffffff,return_destination,2.51,1.98,1.79,0.7199999999999998,1870,1864,1781
8731aa326ffffff,return_destination,2.5,1.97,1.79,0.71,1873,1867,1781
8731aab16ffffff,return_destination,2.5,1.97,1.79,0.71,1873,1867,1781
873185b52ffffff,return_destination,2.5,1.97,1.79,0.71,1873,1867,1781
873185a0cffffff,return_destination,2.49,2.56,1.65,0.9100000000000001,1876,1808,1811
873185b08ffffff,return_destination,2.48,1.96,1.79,0.69,1877,1870,1781
873185b41ffffff,return_destination,2.48,1.96,1.79,0.69,1877,1870,1781
8731aaa1effffff,transport_hub_like,2.24,2.86,1.53,1.3299999999999998,1879,1754,1856
8731aa38effffff,transport_hub_like,2.23,1.22,1.7,1.01,1880,1895,1794
87318520dffffff,transport_hub_like,2.22,1.21,1.7,1.0100000000000002,1881,1896,1794
873181b4affffff,return_destination,2.22,1.91,1.67,0.5500000000000003,1881,1874,1808
8731aaba1ffffff,transport_hub_like,2.22,1.21,1.7,1.0100000000000002,1881,1896,1794
873185b64ffffff,return_destination,2.2,1.2,1.7,1.0000000000000002,1884,1898,1794
8731aaac0ffffff,return_destination,2.2,1.2,1.7,1.0000000000000002,1884,1898,1794
873185b48ffffff,return_destination,2.2,1.2,1.7,1.0000000000000002,1884,1898,1794
8731aaa36ffffff,transport_hub_like,2.2,1.2,1.7,1.0000000000000002,1884,1898,1794
8731aaac4ffffff,transport_hub_like,2.2,1.2,1.7,1.0000000000000002,1884,1898,1794
8731aa336ffffff,return_destination,2.2,1.2,1.7,1.0000000000000002,1884,1898,1794
873185ae9ffffff,transport_hub_like,2.19,1.19,1.7,1.0,1890,1904,1794
8731aa851ffffff,return_destination,2.19,1.19,1.7,1.0,1890,1904,1794
8731aacecffffff,return_destination,2.19,1.19,1.7,1.0,1890,1904,1794
8731aacb5ffffff,return_destination,2.17,1.18,1.7,0.99,1893,1907,1794
8731abc16ffffff,transport_hub_like,2.05,2.29,1.44,0.8500000000000001,1894,1828,1868
8731aa8deffffff,return_destination,1.95,1.66,1.61,0.33999999999999986,1895,1880,1815
8731aaaa9ffffff,transport_hub_like,1.8,1.65,1.46,0.3400000000000001,1896,1881,1862
873185b44ffffff,transport_hub_like,1.77,0.93,1.56,0.84,1897,1928,1818
8731818e8ffffff,transport_hub_like,1.77,0.93,1.56,0.84,1897,1928,1818
873185a41ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aa373ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aa330ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
873185b66ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
873185a50ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aa89bffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
873181a32ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aa842ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aac42ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
873185b2dffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aad6affffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
873185a23ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aac91ffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aab5dffffff,transport_hub_like,1.75,0.92,1.56,0.83,1899,1930,1818
8731aa0e1ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731aac0effffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731a84f0ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
873181a23ffffff,transport_hub_like,1.73,0.91,1.56,0.82,1913,1944,1818
8731aa614ffffff,transport_hub_like,1.73,0.91,1.56,0.82,1913,1944,1818
8731aaab0ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
873181b5affffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731a87aeffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731aaae1ffffff,transport_hub_like,1.73,0.91,1.56,0.82,1913,1944,1818
8731aa652ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731ae782ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
873185b61ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731aaac8ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
873181a0effffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
873185229ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731aaca3ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731aa0d4ffffff,return_destination,1.73,0.91,1.56,0.82,1913,1944,1818
8731aa8dcffffff,return_destination,1.72,0.9,1.56,0.82,1930,1961,1818
873185b5effffff,return_destination,1.72,0.9,1.56,0.82,1930,1961,1818
8731a84d1ffffff,return_destination,1.72,0.9,1.56,0.82,1930,1961,1818
8731aad15ffffff,return_destination,1.72,0.9,1.56,0.82,1930,1961,1818
8731aa94affffff,return_destination,1.51,1.92,1.32,0.5999999999999999,1934,1872,1964
8731aa12effffff,return_destination,1.51,1.92,1.32,0.5999999999999999,1934,1872,1964
873185a05ffffff,transport_hub_like,1.37,1.33,1.41,0.07999999999999985,1936,1890,1869
8731aaaf3ffffff,transport_hub_like,1.37,1.33,1.41,0.07999999999999985,1936,1890,1869
8731ae790ffffff,return_destination,1.34,1.31,1.41,0.09999999999999987,1938,1892,1869
8731aa8e5ffffff,return_destination,1.34,1.31,1.41,0.09999999999999987,1938,1892,1869
8731aab2cffffff,return_destination,1.33,1.3,1.41,0.10999999999999988,1940,1894,1869
8731aa0cbffffff,transport_hub_like,1.33,1.36,1.23,0.13000000000000012,1940,1886,2262
8731aa6e4ffffff,return_destination,1.31,1.35,1.23,0.1200000000000001,1942,1888,2262
87318cd24ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aa80effffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
873185a56ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aa8ceffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aab2affffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aa48effffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aac02ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aa8cdffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
873185b62ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731818c4ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aa232ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aa200ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
8731aa8a3ffffff,transport_hub_like,1.3,0.64,1.41,0.7699999999999999,1943,1978,1869
