spatial_unit,bar_density,restaurant_density,subway_distance,entertainment_poi_count,tourism_poi_count,poi_diversity,poi_total_count,poi_meaningful_count,poi_category_count,nightlife_poi_count,transport_poi_count,business_area_count,aoi_count,avg_poi_distance
8731aa5b4ffffff,1.0,0.9133,1.72,18.0,2.0,0.838,30.0,30.0,9.0,18.0,1.0,2.0,3.0,116.03
8731aa676ffffff,0.2222,0.1367,1.64,4.0,2.0,0.849,30.0,27.0,8.0,4.0,2.0,0.0,0.0,539.45
8731aa05cffffff,0.4444,0.1167,1.72,8.0,4.0,0.83,30.0,18.0,8.0,8.0,1.0,0.0,0.0,547.67
8731aa70dffffff,1.0,0.1333,1.48,23.0,21.0,0.485,30.0,28.0,5.0,23.0,4.0,1.0,1.0,382.94
8731aa4b3ffffff,0.5833,0.1567,1.4,10.0,9.0,0.917,30.0,29.0,9.0,10.0,5.0,1.0,0.0,327.38
8731aa592ffffff,0.4444,0.16,1.56,8.0,3.0,0.958,30.0,25.0,10.0,8.0,3.0,0.0,0.0,710.59
8731aabb3ffffff,0.5,0.07,1.56,9.0,4.0,0.768,30.0,25.0,7.0,9.0,3.0,0.0,0.0,693.07
8731aa58effffff,0.4444,0.18,1.56,8.0,3.0,0.91,30.0,22.0,8.0,8.0,3.0,0.0,1.0,445.6
873185264ffffff,0.2222,0.0667,1.4,4.0,10.0,0.686,30.0,28.0,6.0,4.0,5.0,0.0,1.0,386.37
87318186effffff,0.3889,0.18,1.64,7.0,4.0,0.838,24.0,22.0,8.0,7.0,2.0,0.0,0.0,642.27
8731aa8f4ffffff,0.4167,0.1333,1.56,7.0,5.0,0.928,30.0,26.0,9.0,7.0,3.0,1.0,0.0,494.44
8731aaaaeffffff,0.0278,0.0,1.48,0.0,0.0,0.202,25.0,13.0,2.0,0.0,4.0,1.0,0.0,473.23
8731aa01dffffff,0.5556,0.2267,1.48,10.0,5.0,0.937,30.0,25.0,9.0,10.0,4.0,0.0,3.0,629.71
8731aaad2ffffff,0.1667,0.0233,1.56,3.0,2.0,0.434,16.0,10.0,5.0,3.0,3.0,0.0,0.0,564.75
873181b40ffffff,0.1667,0.0,1.64,3.0,2.0,0.357,14.0,11.0,4.0,3.0,2.0,0.0,0.0,511.26
8731aaad9ffffff,0.1944,0.0467,1.24,3.0,1.0,0.685,30.0,28.0,6.0,3.0,7.0,1.0,1.0,454.32
8731aa858ffffff,0.1111,0.0,1.48,2.0,2.0,0.489,30.0,17.0,4.0,2.0,4.0,0.0,0.0,431.37
873181b5cffffff,0.1667,0.0233,1.56,3.0,2.0,0.567,20.0,13.0,6.0,3.0,3.0,0.0,0.0,601.25
8731aa003ffffff,0.2222,0.2667,1.72,4.0,2.0,0.479,30.0,12.0,5.0,4.0,1.0,0.0,2.0,575.94
8731aac4bffffff,0.3333,0.0933,1.48,6.0,3.0,0.711,30.0,23.0,6.0,6.0,4.0,0.0,0.0,357.27
8731aa6a4ffffff,0.3333,0.0467,1.8,6.0,4.0,0.448,18.0,14.0,4.0,6.0,0.0,0.0,0.0,732.77
8731aaad8ffffff,0.3889,0.3333,1.4,6.0,1.0,0.809,30.0,29.0,7.0,6.0,5.0,2.0,2.0,356.02
8731aa666ffffff,0.3333,0.14,1.56,6.0,3.0,0.73,30.0,24.0,6.0,6.0,3.0,0.0,0.0,591.31
8731aacc4ffffff,0.4167,0.2933,1.64,7.0,1.0,0.831,24.0,20.0,7.0,7.0,2.0,1.0,1.0,949.21
8731aacc5ffffff,0.8056,0.4,1.8,14.0,0.0,0.638,30.0,29.0,5.0,14.0,0.0,1.0,1.0,226.11
8731aa969ffffff,0.0,0.0,1.8,0.0,0.0,0.022,8.0,5.0,1.0,0.0,0.0,0.0,0.0,712.58
8731aa371ffffff,0.1111,0.09,1.16,2.0,1.0,0.606,30.0,17.0,6.0,2.0,8.0,0.0,0.0,603.56
8731aa635ffffff,0.0556,0.0233,1.64,1.0,1.0,0.485,30.0,28.0,5.0,1.0,2.0,0.0,1.0,327.54
873181945ffffff,0.4444,0.16,1.16,8.0,3.0,0.726,30.0,23.0,6.0,8.0,8.0,0.0,0.0,467.97
8731aace4ffffff,0.1944,0.0,1.32,3.0,4.0,0.657,30.0,17.0,6.0,3.0,6.0,1.0,0.0,621.07
8731aa62dffffff,0.6667,0.0,1.64,12.0,11.0,0.671,30.0,27.0,6.0,12.0,2.0,0.0,0.0,624.22
8731aa8c4ffffff,0.0,0.0,1.8,0.0,0.0,0.162,30.0,7.0,2.0,0.0,0.0,0.0,0.0,223.32
8731aa4a6ffffff,0.25,0.0233,1.64,4.0,6.0,0.7,30.0,25.0,6.0,4.0,2.0,1.0,0.0,409.8
8731aa06cffffff,0.1667,0.1333,1.4,3.0,1.0,0.778,30.0,21.0,7.0,3.0,5.0,0.0,2.0,385.33
8731aacabffffff,0.1389,0.0233,1.24,2.0,1.0,0.585,30.0,29.0,5.0,2.0,7.0,1.0,1.0,634.83
873185209ffffff,0.3333,0.1333,1.64,6.0,6.0,0.816,30.0,27.0,8.0,6.0,2.0,0.0,0.0,492.64
8731aa089ffffff,0.5,0.1567,1.56,9.0,11.0,0.926,30.0,28.0,9.0,9.0,3.0,0.0,1.0,321.69
873185252ffffff,0.1111,0.0,1.72,1.0,1.0,0.282,10.0,5.0,4.0,1.0,1.0,2.0,0.0,951.26
8731aa534ffffff,0.1389,0.0233,1.4,2.0,6.0,0.704,30.0,28.0,6.0,2.0,5.0,1.0,0.0,359.38
8731852cbffffff,0.5556,0.0233,1.56,10.0,6.0,0.885,29.0,22.0,8.0,10.0,3.0,0.0,0.0,525.77
873181b2bffffff,0.3889,0.1167,1.56,7.0,1.0,0.698,30.0,26.0,6.0,7.0,3.0,0.0,0.0,748.03
8731aa014ffffff,0.0278,0.0,0.45,0.0,1.0,0.523,30.0,28.0,5.0,0.0,17.0,1.0,2.0,591.68
8731aa02bffffff,0.3056,0.09,1.56,5.0,4.0,0.848,30.0,17.0,9.0,5.0,3.0,1.0,0.0,409.87
8731aa8ecffffff,0.1111,0.0233,1.48,2.0,2.0,0.791,28.0,23.0,7.0,2.0,4.0,0.0,1.0,625.91
8731aa345ffffff,0.1111,0.0,1.48,2.0,1.0,0.418,30.0,10.0,5.0,2.0,4.0,0.0,0.0,510.88
873181b20ffffff,0.2222,0.0,1.72,4.0,11.0,0.737,30.0,29.0,6.0,4.0,1.0,0.0,1.0,193.19
8731aad8dffffff,0.2222,0.0467,1.24,4.0,3.0,0.768,30.0,28.0,7.0,4.0,7.0,0.0,1.0,400.0
8731aa331ffffff,0.1944,0.1567,1.48,3.0,2.0,0.652,25.0,17.0,6.0,3.0,4.0,1.0,0.0,629.53
8731aada2ffffff,0.9444,0.38,1.48,17.0,9.0,0.887,30.0,29.0,8.0,17.0,4.0,0.0,2.0,358.94
8731aa019ffffff,0.2778,0.0467,1.4,5.0,6.0,0.829,30.0,23.0,7.0,5.0,5.0,0.0,0.0,673.38
8731aa715ffffff,0.4167,0.1367,1.48,7.0,6.0,0.896,30.0,24.0,8.0,7.0,4.0,1.0,1.0,318.7
8731aa0d5ffffff,0.1389,0.0667,1.8,2.0,15.0,0.521,30.0,28.0,5.0,2.0,0.0,1.0,0.0,436.29
8731aa8c0ffffff,0.1667,0.0233,1.24,3.0,5.0,0.704,30.0,25.0,6.0,3.0,7.0,0.0,1.0,514.6
8731aa78effffff,1.0,0.8033,1.8,18.0,6.0,0.864,30.0,28.0,8.0,18.0,0.0,1.0,1.0,631.69
8731aa88cffffff,0.3056,0.0467,1.56,5.0,7.0,0.803,30.0,28.0,7.0,5.0,3.0,1.0,0.0,488.66
8731aa4c0ffffff,0.0,0.0,1.24,0.0,2.0,0.738,30.0,21.0,6.0,0.0,7.0,0.0,1.0,248.34
8731aa16effffff,0.3889,0.16,1.56,7.0,2.0,0.501,16.0,13.0,5.0,7.0,3.0,0.0,1.0,636.86
8731aa061ffffff,0.4444,0.1833,1.72,8.0,2.0,0.623,30.0,23.0,6.0,8.0,1.0,0.0,0.0,595.94
8731aa718ffffff,0.3333,0.1133,1.56,6.0,4.0,0.909,25.0,19.0,9.0,6.0,3.0,0.0,0.0,494.11
8731aa1a5ffffff,0.3889,0.0667,1.72,7.0,5.0,0.884,30.0,30.0,9.0,7.0,1.0,0.0,0.0,596.41
873181968ffffff,0.4444,0.1567,1.48,8.0,7.0,0.812,30.0,24.0,7.0,8.0,4.0,0.0,1.0,559.21
87318180bffffff,0.5,0.4033,1.64,9.0,2.0,0.897,30.0,29.0,9.0,9.0,2.0,0.0,1.0,557.98
873181b69ffffff,0.2778,0.2233,1.8,5.0,3.0,0.749,30.0,26.0,7.0,5.0,0.0,0.0,0.0,774.88
873181854ffffff,0.1389,0.0,1.08,2.0,3.0,0.685,23.0,20.0,6.0,2.0,9.0,1.0,0.0,583.38
873181955ffffff,0.3889,0.2267,1.16,7.0,4.0,0.79,30.0,25.0,7.0,7.0,8.0,0.0,0.0,472.08
8731abd9dffffff,0.7222,0.0667,1.24,13.0,11.0,0.851,30.0,28.0,8.0,13.0,7.0,0.0,0.0,377.01
8731aacadffffff,0.1667,0.0,1.8,2.0,15.0,0.427,30.0,19.0,4.0,2.0,0.0,2.0,1.0,823.97
8731aa7aeffffff,0.2222,0.2,1.24,4.0,5.0,0.682,30.0,27.0,6.0,4.0,7.0,0.0,1.0,364.74
8731aadb0ffffff,0.1389,0.0,1.56,2.0,1.0,0.622,24.0,18.0,6.0,2.0,3.0,1.0,0.0,708.56
8731aa325ffffff,0.3889,0.0467,1.32,7.0,4.0,0.889,30.0,24.0,8.0,7.0,6.0,0.0,0.0,715.23
8731aa4abffffff,0.1389,0.0,0.92,2.0,4.0,0.577,30.0,24.0,5.0,2.0,11.0,1.0,0.0,523.34
8731aa7abffffff,0.2778,0.07,1.48,5.0,4.0,0.741,22.0,17.0,7.0,5.0,4.0,0.0,2.0,613.97
8731aa45dffffff,0.4722,0.09,1.24,8.0,7.0,0.892,30.0,27.0,9.0,8.0,7.0,1.0,0.0,341.82
8731aa365ffffff,0.3333,0.1833,1.48,6.0,2.0,0.794,30.0,22.0,7.0,6.0,4.0,0.0,0.0,524.62
8731aa85bffffff,0.7222,0.6,1.32,13.0,1.0,0.791,30.0,29.0,7.0,13.0,6.0,0.0,5.0,206.24
8731ae305ffffff,0.0,0.0,1.72,0.0,0.0,0.017,6.0,1.0,1.0,0.0,1.0,0.0,0.0,999.28
8731aaa9dffffff,0.1111,0.0,1.32,2.0,2.0,0.502,14.0,12.0,6.0,2.0,6.0,0.0,0.0,579.17
873181822ffffff,0.7222,0.2967,1.8,13.0,9.0,0.918,30.0,29.0,9.0,13.0,0.0,0.0,0.0,756.51
8731aac9effffff,0.25,0.0667,0.84,4.0,6.0,0.699,30.0,28.0,6.0,4.0,12.0,1.0,0.0,511.5
8731abd82ffffff,0.3333,0.0,1.8,6.0,2.0,0.431,30.0,17.0,4.0,6.0,0.0,0.0,0.0,622.89
8731aa5b0ffffff,0.1944,0.09,1.8,3.0,3.0,0.584,30.0,26.0,6.0,3.0,0.0,1.0,0.0,313.26
873181803ffffff,0.5556,0.4267,1.64,10.0,5.0,0.891,30.0,28.0,8.0,10.0,2.0,0.0,0.0,299.21
8731852e9ffffff,0.0556,0.0,1.32,0.0,4.0,0.633,30.0,26.0,5.0,0.0,6.0,2.0,2.0,271.07
873181b53ffffff,0.6667,0.1567,1.64,12.0,4.0,0.873,30.0,25.0,8.0,12.0,2.0,0.0,0.0,739.79
873181870ffffff,0.1389,0.0233,1.48,2.0,3.0,0.848,30.0,26.0,8.0,2.0,4.0,1.0,0.0,498.6
8731aa8c9ffffff,0.1667,0.0667,1.64,3.0,2.0,0.747,30.0,25.0,8.0,3.0,2.0,0.0,0.0,317.36
8731aac98ffffff,0.3611,0.1567,1.32,6.0,5.0,0.902,30.0,21.0,8.0,6.0,6.0,1.0,0.0,611.05
8731aacf1ffffff,0.3889,0.0667,1.56,7.0,5.0,0.919,24.0,21.0,9.0,7.0,3.0,0.0,1.0,723.83
8731aaa9bffffff,0.0556,0.0,1.8,1.0,2.0,0.333,20.0,9.0,4.0,1.0,0.0,0.0,0.0,835.38
8731aa5a4ffffff,0.25,0.0,1.4,3.0,5.0,0.668,30.0,23.0,6.0,3.0,5.0,3.0,2.0,255.76
8731aa125ffffff,0.5833,0.2667,1.24,10.0,5.0,0.873,30.0,25.0,8.0,10.0,7.0,1.0,1.0,415.98
8731aa774ffffff,0.1389,0.0,1.4,2.0,3.0,0.713,30.0,25.0,6.0,2.0,5.0,1.0,0.0,564.12
8731a84ceffffff,0.5556,0.2933,1.72,10.0,1.0,0.91,30.0,23.0,9.0,10.0,1.0,0.0,0.0,629.69
8731aa0c0ffffff,0.3889,0.3133,1.8,7.0,5.0,0.779,30.0,23.0,7.0,7.0,0.0,0.0,0.0,705.24
8731aa158ffffff,0.9444,0.1567,1.56,17.0,14.0,0.68,30.0,23.0,7.0,17.0,3.0,0.0,0.0,709.7
8731aa114ffffff,0.3333,0.2233,1.8,6.0,5.0,0.832,30.0,29.0,8.0,6.0,0.0,0.0,1.0,324.25
873181809ffffff,0.3056,0.0233,1.4,5.0,6.0,0.877,30.0,27.0,8.0,5.0,5.0,1.0,1.0,479.35
873181919ffffff,0.2222,0.0667,1.72,4.0,2.0,0.459,10.0,8.0,6.0,4.0,1.0,0.0,0.0,302.05
8731aa482ffffff,0.6944,0.3367,1.72,12.0,1.0,0.846,30.0,28.0,8.0,12.0,1.0,1.0,0.0,627.99
8731aa871ffffff,0.6111,0.09,1.56,11.0,6.0,0.794,30.0,25.0,7.0,11.0,3.0,0.0,1.0,352.64
8731aace1ffffff,0.3056,0.0,0.68,5.0,3.0,0.723,30.0,26.0,7.0,5.0,14.0,1.0,0.0,574.14
8731aa79affffff,0.5556,0.27,1.72,10.0,8.0,0.896,30.0,24.0,8.0,10.0,1.0,0.0,0.0,567.27
8731aa010ffffff,0.3056,0.18,1.24,5.0,0.0,0.884,30.0,26.0,8.0,5.0,7.0,1.0,0.0,484.73
8731aa335ffffff,0.2778,0.07,1.4,5.0,3.0,0.793,30.0,21.0,7.0,5.0,5.0,0.0,0.0,495.42
8731aa630ffffff,0.5,0.16,1.24,9.0,6.0,0.803,30.0,23.0,7.0,9.0,7.0,0.0,0.0,552.14
873181959ffffff,0.4167,0.2067,1.72,7.0,1.0,0.773,27.0,17.0,8.0,7.0,1.0,1.0,0.0,866.59
8731aa304ffffff,0.1389,0.0467,1.56,2.0,1.0,0.693,30.0,21.0,6.0,2.0,3.0,1.0,0.0,534.99
8731aa8e1ffffff,0.3889,0.27,1.64,7.0,3.0,0.767,30.0,24.0,7.0,7.0,2.0,0.0,0.0,498.74
8731aa79effffff,0.2222,0.18,1.72,4.0,1.0,0.468,22.0,15.0,5.0,4.0,1.0,0.0,0.0,782.16
873181b0bffffff,0.6667,0.1133,1.72,12.0,12.0,0.85,26.0,23.0,8.0,12.0,1.0,0.0,0.0,558.02
8731aa0e4ffffff,0.3889,0.18,1.4,7.0,4.0,0.922,30.0,24.0,9.0,7.0,5.0,0.0,0.0,574.72
8731aa0e2ffffff,0.1667,0.0467,1.48,3.0,0.0,0.501,19.0,13.0,5.0,3.0,4.0,0.0,0.0,739.67
873185b74ffffff,0.1667,0.1333,1.8,3.0,0.0,0.359,30.0,6.0,5.0,3.0,0.0,0.0,0.0,494.83
873181b2effffff,0.2222,0.1133,1.24,4.0,7.0,0.879,30.0,26.0,8.0,4.0,7.0,0.0,0.0,483.8
873181862ffffff,0.4167,0.27,1.4,7.0,1.0,0.779,30.0,29.0,7.0,7.0,5.0,1.0,0.0,626.7
8731aa0b3ffffff,0.1667,0.09,0.92,3.0,2.0,0.827,30.0,26.0,8.0,3.0,11.0,0.0,1.0,547.12
8731aa61affffff,0.1667,0.0233,1.56,3.0,1.0,0.761,30.0,24.0,7.0,3.0,3.0,0.0,0.0,474.59
8731aa636ffffff,0.4444,0.2933,1.48,8.0,1.0,0.705,18.0,16.0,7.0,8.0,4.0,0.0,2.0,663.73
8731aa765ffffff,0.2778,0.2,1.64,5.0,12.0,0.834,30.0,29.0,8.0,5.0,2.0,0.0,0.0,204.83
8731818a1ffffff,0.5556,0.36,1.8,10.0,11.0,0.785,30.0,24.0,7.0,10.0,0.0,0.0,0.0,686.28
8731aa6a9ffffff,0.3333,0.2033,1.56,6.0,1.0,0.774,30.0,25.0,7.0,6.0,3.0,0.0,0.0,765.13
8731aac10ffffff,0.25,0.2,0.92,4.0,2.0,0.675,30.0,23.0,6.0,4.0,11.0,1.0,0.0,304.86
8731aa71effffff,0.7222,0.0667,1.48,13.0,13.0,0.813,30.0,28.0,7.0,13.0,4.0,0.0,1.0,547.94
873185b51ffffff,0.2222,0.2,1.56,4.0,1.0,0.716,29.0,24.0,6.0,4.0,3.0,0.0,0.0,479.93
8731852d8ffffff,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731aac72ffffff,0.4722,0.09,1.64,8.0,5.0,0.923,30.0,23.0,9.0,8.0,2.0,1.0,0.0,607.69
8731aa94cffffff,0.0,0.0,1.56,0.0,0.0,0.02,6.0,3.0,1.0,0.0,3.0,0.0,0.0,472.75
8731abd81ffffff,0.2222,0.0467,1.64,4.0,0.0,0.321,14.0,7.0,4.0,4.0,2.0,0.0,0.0,806.52
87318524bffffff,1.0,0.0,1.8,29.0,29.0,0.129,30.0,30.0,2.0,29.0,0.0,1.0,2.0,394.92
8731aa608ffffff,0.5,0.2467,1.24,9.0,5.0,0.89,27.0,25.0,8.0,9.0,7.0,0.0,0.0,500.97
8731aab03ffffff,0.2778,0.0233,1.32,5.0,2.0,0.54,25.0,16.0,5.0,5.0,6.0,0.0,0.0,388.55
8731aa166ffffff,0.1111,0.0,1.8,2.0,2.0,0.204,7.0,4.0,3.0,2.0,0.0,0.0,0.0,723.74
8731aa123ffffff,0.5278,0.2467,1.64,9.0,4.0,0.839,20.0,18.0,8.0,9.0,2.0,1.0,0.0,724.33
8731aa485ffffff,0.1111,0.0667,1.64,2.0,1.0,0.484,30.0,10.0,6.0,2.0,2.0,0.0,1.0,419.72
873185a30ffffff,1.0,0.78,1.72,19.0,2.0,0.829,30.0,27.0,8.0,19.0,1.0,1.0,2.0,209.74
8731aac14ffffff,0.9167,0.4,1.56,16.0,12.0,0.7,30.0,25.0,6.0,16.0,3.0,1.0,1.0,278.79
873181b03ffffff,0.3611,0.2667,1.16,6.0,4.0,0.871,30.0,25.0,8.0,6.0,8.0,1.0,2.0,258.62
873181b09ffffff,0.3889,0.2233,1.32,7.0,3.0,0.801,30.0,22.0,7.0,7.0,6.0,0.0,0.0,610.71
873181b68ffffff,0.0556,0.0,1.56,1.0,1.0,0.427,30.0,19.0,4.0,1.0,3.0,0.0,0.0,822.4
87318191dffffff,0.4444,0.2,1.64,7.0,4.0,0.698,30.0,27.0,6.0,7.0,2.0,2.0,0.0,646.25
8731aa48bffffff,0.1667,0.0667,1.24,3.0,5.0,0.717,30.0,27.0,6.0,3.0,7.0,0.0,1.0,527.55
8731aa4d9ffffff,0.7778,0.8233,1.72,14.0,2.0,0.815,30.0,25.0,9.0,14.0,1.0,0.0,0.0,771.19
8731aa0d6ffffff,0.1111,0.0,1.0,2.0,5.0,0.717,30.0,25.0,6.0,2.0,10.0,0.0,1.0,519.53
8731aa6f4ffffff,0.2222,0.09,1.8,4.0,2.0,0.549,30.0,19.0,5.0,4.0,0.0,0.0,0.0,676.08
8731aa015ffffff,0.1111,0.0667,1.64,1.0,4.0,0.679,30.0,30.0,6.0,1.0,2.0,2.0,1.0,317.92
87318536bffffff,0.8056,0.3133,1.8,14.0,10.0,0.914,30.0,28.0,8.0,14.0,0.0,1.0,0.0,617.28
8731aac56ffffff,0.6667,0.27,1.48,12.0,7.0,0.889,30.0,28.0,8.0,12.0,4.0,0.0,0.0,477.36
8731aa0b2ffffff,0.6111,0.0,1.16,11.0,11.0,0.596,30.0,26.0,5.0,11.0,8.0,0.0,0.0,648.73
8731aa595ffffff,0.2222,0.1333,1.56,4.0,2.0,0.724,30.0,21.0,6.0,4.0,3.0,0.0,2.0,448.44
873181b22ffffff,0.0,0.0,1.56,0.0,0.0,0.427,30.0,30.0,4.0,0.0,3.0,0.0,2.0,142.98
8731aa344ffffff,0.1111,0.09,1.72,2.0,2.0,0.645,30.0,23.0,6.0,2.0,1.0,0.0,0.0,668.13
873185244ffffff,0.0833,0.0233,1.48,1.0,1.0,0.465,19.0,14.0,5.0,1.0,4.0,1.0,0.0,751.69
873185b56ffffff,0.2222,0.2,1.72,4.0,4.0,0.685,30.0,24.0,6.0,4.0,1.0,0.0,1.0,352.85
8731aa8daffffff,0.0556,0.0,1.64,1.0,1.0,0.204,12.0,4.0,3.0,1.0,2.0,0.0,0.0,514.95
8731aadacffffff,1.0,0.0667,1.32,18.0,15.0,0.645,30.0,27.0,6.0,18.0,6.0,0.0,1.0,430.74
873181b04ffffff,0.3889,0.0667,1.8,7.0,3.0,0.648,30.0,25.0,6.0,7.0,0.0,0.0,0.0,572.27
8731aab86ffffff,0.2222,0.1567,1.32,4.0,2.0,0.592,16.0,13.0,7.0,4.0,6.0,0.0,0.0,780.22
873185269ffffff,0.5556,0.1567,1.8,10.0,7.0,0.882,30.0,28.0,8.0,10.0,0.0,0.0,0.0,741.81
8731aa72affffff,0.9722,0.5033,1.4,16.0,1.0,0.602,30.0,29.0,5.0,16.0,5.0,3.0,2.0,223.76
8731aa716ffffff,0.5556,0.38,1.56,10.0,3.0,0.74,30.0,27.0,7.0,10.0,3.0,0.0,0.0,239.03
8731aa8eaffffff,0.5556,0.25,1.56,10.0,6.0,0.907,30.0,27.0,8.0,10.0,3.0,0.0,0.0,333.96
8731aa09cffffff,0.2778,0.0,1.4,5.0,6.0,0.671,21.0,18.0,6.0,5.0,5.0,0.0,1.0,736.28
8731aa231ffffff,0.7222,0.49,1.72,13.0,5.0,0.926,30.0,30.0,10.0,13.0,1.0,0.0,1.0,464.72
8731aaa82ffffff,0.0556,0.0,1.72,1.0,1.0,0.204,8.0,4.0,3.0,1.0,1.0,0.0,0.0,625.11
873185b40ffffff,0.0556,0.0667,1.8,1.0,2.0,0.566,30.0,25.0,5.0,1.0,0.0,0.0,0.0,559.09
8731aa8c8ffffff,0.0,0.0,1.0,0.0,0.0,0.36,27.0,26.0,3.0,0.0,10.0,0.0,0.0,674.16
873185b70ffffff,0.4444,0.2467,1.72,8.0,2.0,0.86,30.0,23.0,8.0,8.0,1.0,0.0,0.0,418.76
8731aad13ffffff,1.0,0.0,1.64,18.0,19.0,0.362,26.0,22.0,4.0,18.0,2.0,0.0,0.0,869.58
8731818d1ffffff,0.3611,0.3133,1.8,6.0,4.0,0.71,30.0,28.0,6.0,6.0,0.0,1.0,0.0,202.2
8731abcb4ffffff,0.4444,0.07,1.8,8.0,3.0,0.35,17.0,9.0,4.0,8.0,0.0,0.0,0.0,776.53
8731aad09ffffff,0.2222,0.0,1.48,4.0,3.0,0.333,12.0,9.0,4.0,4.0,4.0,0.0,0.0,609.87
8731aa201ffffff,0.5,0.2467,1.64,9.0,2.0,0.908,30.0,21.0,8.0,9.0,2.0,0.0,0.0,736.13
8731aa6dcffffff,0.0278,0.0,1.48,0.0,0.0,0.544,30.0,24.0,4.0,0.0,4.0,1.0,0.0,437.58
8731aa046ffffff,0.0,0.0,1.56,0.0,0.0,0.02,5.0,3.0,1.0,0.0,3.0,0.0,0.0,632.06
8731aac5dffffff,0.0,0.0,1.16,0.0,0.0,0.463,27.0,18.0,4.0,0.0,8.0,0.0,0.0,563.46
873181ae0ffffff,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
8731a84d9ffffff,0.2222,0.0667,1.64,4.0,1.0,0.624,21.0,13.0,7.0,4.0,2.0,0.0,0.0,782.78
8731a84ccffffff,0.2778,0.18,1.72,5.0,1.0,0.616,14.0,12.0,7.0,5.0,1.0,0.0,0.0,286.5
8731a84a9ffffff,0.0,0.0,1.64,0.0,0.0,0.12,6.0,3.0,2.0,0.0,2.0,0.0,0.0,468.99
8731aa0abffffff,0.1667,0.09,1.32,3.0,4.0,0.788,30.0,25.0,7.0,3.0,6.0,0.0,0.0,332.08
8731a848dffffff,0.1111,0.0,1.8,2.0,0.0,0.018,5.0,2.0,1.0,2.0,0.0,0.0,0.0,813.03
8731ae3b2ffffff,0.0,0.0,1.56,0.0,0.0,0.118,6.0,4.0,2.0,0.0,3.0,0.0,0.0,682.26
8731aab2effffff,0.2222,0.07,1.64,4.0,0.0,0.334,13.0,8.0,4.0,4.0,2.0,0.0,0.0,284.77
8731aa631ffffff,0.5,0.25,1.64,9.0,3.0,0.909,30.0,26.0,8.0,9.0,2.0,0.0,0.0,327.29
8731aa113ffffff,0.3056,0.1567,1.32,5.0,2.0,0.866,30.0,28.0,9.0,5.0,6.0,1.0,0.0,468.57
8731aa062ffffff,0.1111,0.0,1.8,2.0,2.0,0.252,14.0,7.0,3.0,2.0,0.0,0.0,0.0,750.87
873181802ffffff,0.2778,0.1367,1.64,5.0,1.0,0.798,30.0,22.0,7.0,5.0,2.0,0.0,0.0,672.01
873181850ffffff,0.5,0.1867,1.32,9.0,1.0,0.704,27.0,24.0,6.0,9.0,6.0,0.0,0.0,390.72
8731aa79cffffff,0.0278,0.0,1.48,0.0,0.0,0.398,20.0,12.0,4.0,0.0,4.0,1.0,1.0,884.19
8731aa495ffffff,0.4167,0.0233,1.48,7.0,5.0,0.902,30.0,24.0,8.0,7.0,4.0,1.0,0.0,551.94
873181872ffffff,0.1944,0.0233,1.8,3.0,3.0,0.765,30.0,25.0,7.0,3.0,0.0,1.0,0.0,450.43
8731aa758ffffff,0.4444,0.1567,1.72,8.0,6.0,0.881,30.0,27.0,9.0,8.0,1.0,0.0,0.0,504.26
8731aa144ffffff,0.5,0.4467,1.4,9.0,2.0,0.919,30.0,25.0,9.0,9.0,5.0,0.0,0.0,714.87
8731aa44affffff,0.3889,0.2667,1.16,6.0,1.0,0.752,30.0,23.0,7.0,6.0,8.0,2.0,0.0,653.33
8731aa85affffff,0.0556,0.0667,1.64,1.0,6.0,0.624,30.0,21.0,5.0,1.0,2.0,0.0,1.0,255.56
8731aa115ffffff,0.8333,0.4767,1.8,15.0,1.0,0.781,30.0,29.0,7.0,15.0,0.0,0.0,1.0,387.57
8731ae754ffffff,0.2778,0.0667,1.56,5.0,5.0,0.605,30.0,26.0,6.0,5.0,3.0,0.0,3.0,276.33
873185a44ffffff,0.2778,0.0,1.48,5.0,4.0,0.259,12.0,9.0,3.0,5.0,4.0,0.0,1.0,808.4
8731aa195ffffff,0.1944,0.0233,1.48,3.0,5.0,0.878,30.0,23.0,9.0,3.0,4.0,1.0,1.0,458.38
8731aac58ffffff,0.2222,0.0,1.16,4.0,5.0,0.672,30.0,19.0,6.0,4.0,8.0,0.0,1.0,379.58
8731aad1affffff,0.5278,0.0667,1.48,9.0,5.0,0.719,30.0,23.0,6.0,9.0,4.0,1.0,1.0,532.99
873181b1dffffff,0.9722,0.6267,1.72,17.0,3.0,0.866,30.0,24.0,8.0,17.0,1.0,1.0,0.0,469.18
8731aa32effffff,0.0,0.0,1.72,0.0,2.0,0.334,11.0,8.0,4.0,0.0,1.0,0.0,0.0,824.66
8731aa126ffffff,0.25,0.1567,1.64,4.0,4.0,0.838,30.0,23.0,8.0,4.0,2.0,1.0,0.0,630.96
8731aa016ffffff,0.2778,0.1567,1.56,5.0,0.0,0.803,30.0,19.0,7.0,5.0,3.0,0.0,1.0,271.63
8731aa1b6ffffff,0.3611,0.0667,1.16,6.0,9.0,0.783,30.0,29.0,7.0,6.0,8.0,1.0,3.0,289.1
