spatial_unit,centroid_lng,centroid_lat,province,city,district,adcode,township,street,business_area,nearest_aoi,nearest_poi,formatted_address,zone,borough,display_name,name_source,name_confidence,regeo_status,regeo_info
8731aa130ffffff,116.5942825,40.2471107,北京市,北京市,顺义区,110113,赵全营镇,红铜营北大街,,,治安岗亭,北京市顺义区赵全营镇红中路,顺义区 · 赵全营镇,顺义区,顺义区 · 赵全营镇,township,high,1,OK
8731aa173ffffff,116.7621898,40.2275335,北京市,北京市,顺义区,110113,木林镇,顺密路,,,汽车电器电瓶空调,北京市顺义区木林镇顺密路,顺义区 · 木林镇,顺义区,顺义区 · 木林镇,township,high,1,OK
873181970ffffff,116.0328437,39.7743375,北京市,北京市,房山区,110111,青龙湖镇,阎河路,,,中国农业银行北京坨里支行,北京市房山区青龙湖镇阎河路,房山区 · 青龙湖镇,房山区,房山区 · 青龙湖镇,township,high,1,OK
8731aa840ffffff,116.8510951,40.4651153,北京市,北京市,密云区,110118,溪翁庄镇,走马庄路,,,奥园云水院,北京市密云区溪翁庄镇走马庄路,密云区 · 溪翁庄镇,密云区,密云区 · 溪翁庄镇,township,high,1,OK
8731aa01affffff,116.6944507,40.0409468,北京市,北京市,顺义区,110113,李桥镇,树行路,,,北京首钢京顺轧辊有限公司(南门),北京市顺义区李桥镇北京首钢京顺轧辊有限公司(南门),顺义区 · 李桥镇,顺义区,顺义区 · 李桥镇,township,high,1,OK
8731aa44effffff,116.5364969,39.8554726,北京市,北京市,朝阳区,110105,垡头街道,化工路,,燕保祈东家园3期,燕保祈东家园3期,北京市朝阳区垡头街道焦化厂地铁站D西南口燕保祈东家园3期,朝阳区 · 垡头街道,朝阳区,朝阳区 · 垡头街道,township,high,1,OK
873185265ffffff,116.1386584,40.0642526,北京市,北京市,海淀区,110108,苏家坨镇,温泉路,,,高里掌桥,北京市海淀区苏家坨镇周家巷村生态林管护办公室,海淀区 · 苏家坨镇,海淀区,海淀区 · 苏家坨镇,township,high,1,OK
8731aa028ffffff,116.7582070,40.1423124,北京市,北京市,顺义区,110113,南彩镇,南彩北路,,,坞里村村民委员会,北京市顺义区南彩镇南坞路,顺义区 · 南彩镇,顺义区,顺义区 · 南彩镇,township,high,1,OK
8731aad8effffff,116.1991449,40.2177919,北京市,北京市,昌平区,110114,城南街道,邓南路,,,北京市园林绿化局森林防火事务中心,北京市昌平区城南街道邓南路,昌平区 · 城南街道,昌平区,昌平区 · 城南街道,township,high,1,OK
873181851ffffff,116.1182199,39.6032521,北京市,北京市,房山区,110111,琉璃河镇,立西路,,,房山区琉璃河镇南召中心小学,北京市房山区琉璃河镇紫码路,房山区 · 琉璃河镇,房山区,房山区 · 琉璃河镇,township,high,1,OK
8731aa724ffffff,116.6535584,39.9392675,北京市,北京市,通州区,110112,永顺镇,通顺路,,,通州区商务园消防救援站,北京市通州区永顺镇富河大街辅路,通州区 · 永顺镇,通州区,通州区 · 永顺镇,township,high,1,OK
8731aa029ffffff,116.7809257,40.1419724,北京市,北京市,顺义区,110113,南彩镇,于辛庄环路,,,于辛庄东路,北京市顺义区南彩镇于辛庄东路,顺义区 · 南彩镇,顺义区,顺义区 · 南彩镇,township,high,1,OK
8731aa124ffffff,116.6376354,40.2977450,北京市,北京市,怀柔区,110116,庙城镇,迎宾南路,,东亚华欣湾C区,东亚华欣湾C区,北京市怀柔区庙城镇东亚华欣湾C区,怀柔区 · 庙城镇,怀柔区,怀柔区 · 庙城镇,township,high,1,OK
8731aa042ffffff,116.8510938,40.0897954,北京市,北京市,顺义区,110113,杨镇,南北大街,,,井上村,北京市顺义区杨镇侉子营北大街,顺义区 · 杨镇,顺义区,顺义区 · 杨镇,township,high,1,OK
8731aa4deffffff,116.3851631,39.7036635,北京市,北京市,大兴区,110115,黄村镇,团桂路,,,北京小方汽车服务中心,北京市大兴区黄村镇S3501大兴机场高速,大兴区 · 黄村镇,大兴区,大兴区 · 黄村镇,township,high,1,OK
8731aa709ffffff,116.7402425,39.8531097,北京市,北京市,通州区,110112,张家湾镇,云杉路,,北京兴达投资有限责任公司,北京兴达投资有限责任公司,北京市通州区张家湾镇梁各庄西路北京兴达投资有限责任公司,通州区 · 张家湾镇,通州区,通州区 · 张家湾镇,township,high,1,OK
8731aa30cffffff,117.0691917,40.1032616,北京市,北京市,平谷区,110117,东高村镇,,,东高村镇青杨屯社区卫生服务站,东高村镇青杨屯社区卫生服务站,北京市平谷区东高村镇东高村镇青杨屯社区卫生服务站,平谷区 · 东高村镇,平谷区,平谷区 · 东高村镇,township,high,1,OK
8731aaa19ffffff,117.0926669,40.2900243,北京市,北京市,平谷区,110117,大华山镇,,,,,北京市平谷区大华山镇华西路,平谷区 · 大华山镇,平谷区,平谷区 · 大华山镇,township,high,1,OK
8731aa75dffffff,116.8387901,39.8348502,北京市,北京市,通州区,110112,潞城镇,,,,五彩原野,北京市通州区潞城镇五彩原野,通州区 · 潞城镇,通州区,通州区 · 潞城镇,township,high,1,OK
8731aa7a4ffffff,116.5531847,39.8212426,北京市,北京市,通州区,110112,台湖镇,嘉创二路,,北京润府,北京润府体育公园,北京市通州区台湖镇董北路北京润府,通州区 · 台湖镇,通州区,通州区 · 台湖镇,township,high,1,OK
8731aac46ffffff,116.4656046,40.2317685,北京市,北京市,昌平区,110114,兴寿镇,上苑路,,,秦屯村,北京市昌平区兴寿镇秦屯村,昌平区 · 兴寿镇,昌平区,昌平区 · 兴寿镇,township,high,1,OK
8731aaca1ffffff,116.2477402,40.1658974,北京市,北京市,昌平区,110114,沙河镇,北六环,,未来科学城(建设中),未来科学城(建设中),北京市昌平区沙河镇北京建工·嘉境里北区2栋未来科学城(建设中),昌平区 · 沙河镇,昌平区,昌平区 · 沙河镇,township,high,1,OK
8731aa59cffffff,116.1811437,39.8416650,北京市,北京市,丰台区,110106,北宫镇,长兴路,,,中视技术库房,北京市丰台区北宫镇长兴路,丰台区 · 北宫镇,丰台区,丰台区 · 北宫镇,township,high,1,OK
8731aa102ffffff,116.6338479,40.2123805,北京市,北京市,顺义区,110113,牛栏山镇,腾仁路,,华尚产业园,华尚产业园,北京市顺义区牛栏山镇华尚产业园(南门),顺义区 · 牛栏山镇,顺义区,顺义区 · 牛栏山镇,township,high,1,OK
8731aad89ffffff,116.2450456,40.2172973,北京市,北京市,昌平区,110114,城北街道,燕平路,,中国石油大学(北京)西校区红旗操场,清秀园北区,北京市昌平区城北街道燕平路中国石油大学(北京)西校区红旗操场,昌平区 · 城北街道,昌平区,昌平区 · 城北街道,township,high,1,OK
8731aac52ffffff,116.4223626,40.1810123,北京市,北京市,昌平区,110114,小汤山镇,顺沙路,,,九华山庄10区,北京市昌平区小汤山镇博学路,昌平区 · 小汤山镇,昌平区,昌平区 · 小汤山镇,township,high,1,OK
8731aa4f3ffffff,116.3599446,39.7549636,北京市,北京市,大兴区,110115,观音寺街道,科苑路,,大兴华商专精特新产业园,大兴华商专精特新产业园,北京市大兴区观音寺街道科苑路18号大兴华商专精特新产业园,大兴区 · 观音寺街道,大兴区,大兴区 · 观音寺街道,township,high,1,OK
8731aa04effffff,116.8964085,40.0890945,北京市,北京市,顺义区,110113,大孙各庄镇,,,,北京青春小镇科贸有限公司,北京市顺义区大孙各庄镇419乡道,顺义区 · 大孙各庄镇,顺义区,顺义区 · 大孙各庄镇,township,high,1,OK
873185259ffffff,116.1527953,39.9443929,北京市,北京市,石景山区,110107,五里坨街道,石门路,,,龙泉寺,北京市石景山区五里坨街道思念园陵园,石景山区 · 五里坨街道,石景山区,石景山区 · 五里坨街道,township,high,1,OK
8731aac8dffffff,116.2962006,40.1140475,北京市,北京市,昌平区,110114,沙河镇,高新二街,,未来科学城(建设中),信苑小区,北京市昌平区沙河镇信苑小区1号楼未来科学城(建设中),昌平区 · 沙河镇,昌平区,昌平区 · 沙河镇,township,high,1,OK
8731aac82ffffff,116.2131694,40.0977864,北京市,北京市,海淀区,110108,上庄镇,上庄路,,,上庄派出所,北京市海淀区上庄镇上庄路213号,海淀区 · 上庄镇,海淀区,海淀区 · 上庄镇,township,high,1,OK
8731aa626ffffff,116.6972334,39.8026247,北京市,北京市,通州区,110112,张家湾镇,张采路,,,犬语者训犬师培训基地,北京市通州区张家湾镇犬语者训犬师培训基地,通州区 · 张家湾镇,通州区,通州区 · 张家湾镇,township,high,1,OK
873181940ffffff,116.0870152,39.7569405,北京市,北京市,房山区,110111,青龙湖镇,,,,果各庄村村民委员会,北京市房山区青龙湖镇北京杰讯视通科技有限公司,房山区 · 青龙湖镇,房山区,房山区 · 青龙湖镇,township,high,1,OK
8731aac54ffffff,116.4283135,40.2151419,北京市,北京市,昌平区,110114,兴寿镇,桃西路,,,强强草莓园,北京市昌平区兴寿镇强强草莓园,昌平区 · 兴寿镇,昌平区,昌平区 · 兴寿镇,township,high,1,OK
8731aa024ffffff,116.6961004,40.1773400,北京市,北京市,顺义区,110113,双丰街道,左堤路,,顺义奥林匹克水上公园2号门停车场,顺义奥林匹克水上公园2号门停车场,北京市顺义区双丰街道顺义奥林匹克水上公园2号门停车场,顺义区 · 双丰街道,顺义区,顺义区 · 双丰街道,township,high,1,OK
8731aa025ffffff,116.7188573,40.1770057,北京市,北京市,顺义区,110113,北小营镇,贯中街,,,北京互利建筑工程有限公司,北京市顺义区北小营镇菜园街,顺义区 · 北小营镇,顺义区,顺义区 · 北小营镇,township,high,1,OK
8731aa993ffffff,116.4871247,40.4197482,北京市,北京市,怀柔区,110116,渤海镇,,,,白木村,北京市怀柔区渤海镇245乡道,怀柔区 · 渤海镇,怀柔区,怀柔区 · 渤海镇,township,high,1,OK
8731a84e9ffffff,117.1874630,40.6120593,北京市,北京市,密云区,110118,太师屯镇,,,,蔡家沟,北京市密云区太师屯镇蔡家沟,密云区 · 太师屯镇,密云区,密云区 · 太师屯镇,township,high,1,OK
873181972ffffff,116.0185981,39.7573359,北京市,北京市,房山区,110111,城关街道,顾八路,,,北京绿田禽业有限公司,北京市房山区城关街道北京绿田禽业有限公司,房山区 · 城关街道,房山区,房山区 · 城关街道,township,high,1,OK
8731aa2a6ffffff,116.9557402,39.9181442,河北省,廊坊市,大厂回族自治县,131028,夏垫镇,商业街,,,大厂回族自治县桑德环境卫生服务有限公司,河北省廊坊市大厂回族自治县夏垫镇大香线,大厂回族自治县 · 夏垫镇,大厂回族自治县,大厂回族自治县 · 夏垫镇,township,high,1,OK
8731ae66effffff,116.5003060,40.6252963,北京市,北京市,延庆区,110119,珍珠泉乡,,,,小川南口(公交站),北京市延庆区珍珠泉乡四宝路,延庆区 · 珍珠泉乡,延庆区,延庆区 · 珍珠泉乡,township,high,1,OK
8731abdacffffff,117.3269619,40.2683539,北京市,北京市,平谷区,110117,金海湖镇,,,,将军关新村,北京市平谷区金海湖镇将军关路,平谷区 · 金海湖镇,平谷区,平谷区 · 金海湖镇,township,high,1,OK
8731aa108ffffff,116.7022080,40.2113815,北京市,北京市,顺义区,110113,北小营镇,昌金路,,,榆林村村民委员会,北京市顺义区北小营镇榆林前街,顺义区 · 北小营镇,顺义区,顺义区 · 北小营镇,township,high,1,OK
87318180affffff,116.0272975,39.6036851,北京市,北京市,房山区,110111,琉璃河镇,琉璃河三街,,琉璃河湿地公园,中国农业银行(北京琉璃河支行),北京市房山区琉璃河镇万嘉禧宴艺术空间(琉璃河店)琉璃河湿地公园,房山区 · 琉璃河镇,房山区,房山区 · 琉璃河镇,township,high,1,OK
8731aa586ffffff,116.1641025,39.8759503,北京市,北京市,丰台区,110106,北宫镇,射击场路,,,北京园博SOHO公寓,北京市丰台区北宫镇北庙184号门前路,丰台区 · 北宫镇,丰台区,丰台区 · 北宫镇,township,high,1,OK
873181952ffffff,116.0215038,39.7060908,北京市,北京市,房山区,110111,城关街道,兴东大街,,公路路政,马各庄村,北京市房山区城关街道北京市交通运输综合执法总队九支队房山执法队公路路政,房山区 · 城关街道,房山区,房山区 · 城关街道,township,high,1,OK
873181b75ffffff,116.4245798,39.6693004,北京市,北京市,大兴区,110115,魏善庄镇,魏新大街,,魏善庄镇第一中心幼儿园,魏善庄镇第一中心幼儿园,北京市大兴区魏善庄镇环魏东路魏善庄镇第一中心幼儿园,大兴区 · 魏善庄镇,大兴区,大兴区 · 魏善庄镇,township,high,1,OK
8731aa798ffffff,116.5662044,39.7020321,北京市,北京市,大兴区,110115,长子营镇,,,,垡上营村,北京市大兴区长子营镇青垡路,大兴区 · 长子营镇,大兴区,大兴区 · 长子营镇,township,high,1,OK
8731aa08dffffff,116.6739875,39.9901043,北京市,北京市,通州区,110112,宋庄镇,通顺路,,东郊森林公园华北树木园,国际森林日纪念林,北京市通州区宋庄镇草尹路东郊森林公园华北树木园,通州区 · 宋庄镇,通州区,通州区 · 宋庄镇,township,high,1,OK
8731aa4c6ffffff,116.3826352,39.7547705,北京市,北京市,大兴区,110115,西红门镇,团河路,,,团河行宫别墅,北京市大兴区西红门镇团河路,大兴区 · 西红门镇,大兴区,大兴区 · 西红门镇,township,high,1,OK
8731aa714ffffff,116.6044868,39.8547237,北京市,北京市,朝阳区,110105,黑庄户乡,黑庄户路,,,北京市朝阳区黑庄户社区卫生服务中心,北京市朝阳区黑庄户乡黑庄户路,朝阳区 · 黑庄户乡,朝阳区,朝阳区 · 黑庄户乡,township,high,1,OK
8731aa584ffffff,116.1783968,39.8929215,北京市,北京市,石景山区,110107,古城街道,京原路,,古城街道燕山水泥厂社区,古城街道燕山水泥厂社区,北京市石景山区古城街道古城街道燕山水泥厂社区,石景山区 · 古城街道,石景山区,石景山区 · 古城街道,township,high,1,OK
87318526cffffff,116.1701224,40.0468580,北京市,北京市,海淀区,110108,温泉镇,温泉路,,,温泉凯盛家园二区,北京市海淀区温泉镇北京市电话工程公司,海淀区 · 温泉镇,海淀区,海淀区 · 温泉镇,township,high,1,OK
873181820ffffff,115.9844825,39.6891988,北京市,北京市,房山区,110111,城关街道,兴房大街,,中油燕宾农林路加油站,永兴家园,北京市房山区城关街道房琉路中油燕宾农林路加油站,房山区 · 城关街道,房山区,房山区 · 城关街道,township,high,1,OK
8731aa70effffff,116.6950238,39.8536649,北京市,北京市,通州区,110112,文景街道,张采路,,,花庄地铁站C东南口,北京市通州区文景街道东六环,通州区 · 文景街道,通州区,通州区 · 文景街道,township,high,1,OK
873181b61ffffff,116.4841002,39.6857973,北京市,北京市,大兴区,110115,青云店镇,杨各庄西路,,,杨各庄湿地公园,北京市大兴区青云店镇青高路,大兴区 · 青云店镇,大兴区,大兴区 · 青云店镇,township,high,1,OK
8731aa70cffffff,116.7093680,39.8704993,北京市,北京市,通州区,110112,张家湾镇,东六环,,城市绿心森林公园,城市绿心森林公园,北京市通州区张家湾镇上码头路城市绿心森林公园,通州区 · 张家湾镇,通州区,通州区 · 张家湾镇,township,high,1,OK
8731aa88bffffff,116.6520990,40.3146173,北京市,北京市,怀柔区,110116,怀柔镇,富密路,,怀柔城市森林公园,怀柔城市森林公园,北京市怀柔区怀柔镇京密路辅路怀柔城市森林公园,怀柔区 · 怀柔镇,怀柔区,怀柔区 · 怀柔镇,township,high,1,OK
8731ae2a9ffffff,116.6483202,40.7428556,北京市,北京市,怀柔区,110116,汤河口镇,汤河口大街,,,汤河口,北京市怀柔区汤河口镇怀柔区汤河口镇财政科(西南门),怀柔区 · 汤河口镇,怀柔区,怀柔区 · 汤河口镇,township,high,1,OK
8731aacc3ffffff,116.3961022,40.0958529,北京市,北京市,昌平区,110114,东小口镇,北清路,,奥北森林公园,好动回天中心,北京市昌平区东小口镇好动回天中心奥北森林公园,昌平区 · 东小口镇,昌平区,昌平区 · 东小口镇,township,high,1,OK
8731852c0ffffff,116.0270423,39.8769189,北京市,北京市,门头沟区,110109,潭柘寺镇,鲁家滩西街,,天门山景区,鲁新家园,北京市门头沟区潭柘寺镇潭王路天门山景区,门头沟区 · 潭柘寺镇,门头沟区,门头沟区 · 潭柘寺镇,township,high,1,OK
