spatial_unit,night_date,hour,day_of_week,is_weekend,pickup_count,dropoff_count,activity_count
8731aa5a9ffffff,2008-02-02,2,5,True,11,7,18
8731aa5aaffffff,2008-02-02,2,5,True,2,3,5
8731aa5abffffff,2008-02-02,2,5,True,7,3,10
8731aa5adffffff,2008-02-02,2,5,True,2,5,7
8731aa5aeffffff,2008-02-02,2,5,True,4,4,8
8731aa5b6ffffff,2008-02-02,2,5,True,1,2,3
8731aa604ffffff,2008-02-02,2,5,True,0,1,1
8731aa611ffffff,2008-02-02,2,5,True,1,0,1
8731aa626ffffff,2008-02-02,2,5,True,1,0,1
8731aa628ffffff,2008-02-02,2,5,True,0,1,1
8731aa629ffffff,2008-02-02,2,5,True,1,1,2
8731aa62bffffff,2008-02-02,2,5,True,0,1,1
8731aa655ffffff,2008-02-02,2,5,True,0,2,2
8731aa65affffff,2008-02-02,2,5,True,0,2,2
8731aa665ffffff,2008-02-02,2,5,True,0,1,1
8731aa670ffffff,2008-02-02,2,5,True,0,1,1
8731aa675ffffff,2008-02-02,2,5,True,0,2,2
8731aa684ffffff,2008-02-02,2,5,True,0,2,2
8731aa685ffffff,2008-02-02,2,5,True,0,1,1
8731aa6a1ffffff,2008-02-02,2,5,True,0,1,1
8731aa6a2ffffff,2008-02-02,2,5,True,0,1,1
8731aa6a5ffffff,2008-02-02,2,5,True,0,2,2
8731aa6a6ffffff,2008-02-02,2,5,True,0,1,1
8731aa6a8ffffff,2008-02-02,2,5,True,0,1,1
8731aa6a9ffffff,2008-02-02,2,5,True,1,0,1
8731aa6b1ffffff,2008-02-02,2,5,True,0,1,1
8731aa6d6ffffff,2008-02-02,2,5,True,0,1,1
8731aa6e3ffffff,2008-02-02,2,5,True,0,1,1
8731aa6f0ffffff,2008-02-02,2,5,True,0,1,1
8731aa6f3ffffff,2008-02-02,2,5,True,0,1,1
8731aa6f4ffffff,2008-02-02,2,5,True,0,1,1
8731aa700ffffff,2008-02-02,2,5,True,1,1,2
8731aa701ffffff,2008-02-02,2,5,True,1,0,1
8731aa704ffffff,2008-02-02,2,5,True,6,1,7
8731aa705ffffff,2008-02-02,2,5,True,2,3,5
8731aa708ffffff,2008-02-02,2,5,True,0,2,2
8731aa709ffffff,2008-02-02,2,5,True,0,1,1
8731aa711ffffff,2008-02-02,2,5,True,0,1,1
8731aa714ffffff,2008-02-02,2,5,True,0,1,1
8731aa715ffffff,2008-02-02,2,5,True,0,1,1
8731aa71affffff,2008-02-02,2,5,True,0,1,1
8731aa71effffff,2008-02-02,2,5,True,0,1,1
8731aa720ffffff,2008-02-02,2,5,True,0,2,2
8731aa721ffffff,2008-02-02,2,5,True,0,3,3
8731aa722ffffff,2008-02-02,2,5,True,4,2,6
8731aa723ffffff,2008-02-02,2,5,True,3,1,4
8731aa724ffffff,2008-02-02,2,5,True,0,2,2
8731aa729ffffff,2008-02-02,2,5,True,0,1,1
8731aa72affffff,2008-02-02,2,5,True,1,1,2
8731aa72dffffff,2008-02-02,2,5,True,0,1,1
8731aa72effffff,2008-02-02,2,5,True,0,1,1
8731aa730ffffff,2008-02-02,2,5,True,0,1,1
8731aa731ffffff,2008-02-02,2,5,True,3,2,5
8731aa732ffffff,2008-02-02,2,5,True,0,1,1
8731aa733ffffff,2008-02-02,2,5,True,0,1,1
8731aa734ffffff,2008-02-02,2,5,True,4,4,8
8731aa735ffffff,2008-02-02,2,5,True,5,3,8
8731aa750ffffff,2008-02-02,2,5,True,2,2,4
8731aa753ffffff,2008-02-02,2,5,True,1,0,1
8731aa758ffffff,2008-02-02,2,5,True,1,0,1
8731aa75bffffff,2008-02-02,2,5,True,0,1,1
8731aa773ffffff,2008-02-02,2,5,True,0,1,1
8731aa780ffffff,2008-02-02,2,5,True,4,4,8
8731aa784ffffff,2008-02-02,2,5,True,0,2,2
8731aa786ffffff,2008-02-02,2,5,True,2,3,5
8731aa791ffffff,2008-02-02,2,5,True,0,1,1
8731aa799ffffff,2008-02-02,2,5,True,1,0,1
8731aa79affffff,2008-02-02,2,5,True,0,1,1
8731aa79bffffff,2008-02-02,2,5,True,0,1,1
8731aa79dffffff,2008-02-02,2,5,True,0,1,1
8731aa79effffff,2008-02-02,2,5,True,0,1,1
8731aa7a1ffffff,2008-02-02,2,5,True,0,2,2
8731aa7a2ffffff,2008-02-02,2,5,True,1,0,1
8731aa7a4ffffff,2008-02-02,2,5,True,0,1,1
8731aa7a6ffffff,2008-02-02,2,5,True,1,0,1
8731aa7a9ffffff,2008-02-02,2,5,True,0,1,1
8731aa7b0ffffff,2008-02-02,2,5,True,2,1,3
8731aa7b1ffffff,2008-02-02,2,5,True,3,1,4
8731aa7b5ffffff,2008-02-02,2,5,True,0,1,1
8731aa888ffffff,2008-02-02,2,5,True,0,3,3
8731aa8c9ffffff,2008-02-02,2,5,True,0,1,1
8731aaad3ffffff,2008-02-02,2,5,True,0,1,1
8731aabb5ffffff,2008-02-02,2,5,True,0,1,1
8731aac09ffffff,2008-02-02,2,5,True,0,1,1
8731aac0bffffff,2008-02-02,2,5,True,1,1,2
8731aac49ffffff,2008-02-02,2,5,True,1,0,1
8731aac4bffffff,2008-02-02,2,5,True,0,1,1
8731aac52ffffff,2008-02-02,2,5,True,1,0,1
8731aac54ffffff,2008-02-02,2,5,True,0,1,1
8731aac58ffffff,2008-02-02,2,5,True,0,2,2
8731aac59ffffff,2008-02-02,2,5,True,0,2,2
8731aac5bffffff,2008-02-02,2,5,True,1,1,2
8731aac6affffff,2008-02-02,2,5,True,0,2,2
8731aac80ffffff,2008-02-02,2,5,True,0,1,1
8731aac89ffffff,2008-02-02,2,5,True,1,0,1
8731aac8affffff,2008-02-02,2,5,True,0,2,2
8731aac8dffffff,2008-02-02,2,5,True,0,1,1
8731aac9affffff,2008-02-02,2,5,True,2,0,2
8731aac9cffffff,2008-02-02,2,5,True,1,0,1
8731aacaaffffff,2008-02-02,2,5,True,1,3,4
8731aacabffffff,2008-02-02,2,5,True,0,1,1
8731aacaeffffff,2008-02-02,2,5,True,0,1,1
8731aacb2ffffff,2008-02-02,2,5,True,0,1,1
8731aacc1ffffff,2008-02-02,2,5,True,1,0,1
8731aacc3ffffff,2008-02-02,2,5,True,1,0,1
8731aacc5ffffff,2008-02-02,2,5,True,1,0,1
8731aaccaffffff,2008-02-02,2,5,True,1,2,3
8731aaccbffffff,2008-02-02,2,5,True,3,0,3
8731aacccffffff,2008-02-02,2,5,True,2,0,2
8731aacd0ffffff,2008-02-02,2,5,True,3,7,10
8731aacd1ffffff,2008-02-02,2,5,True,2,0,2
8731aacd2ffffff,2008-02-02,2,5,True,5,3,8
8731aacd3ffffff,2008-02-02,2,5,True,3,4,7
8731aacd5ffffff,2008-02-02,2,5,True,0,1,1
8731aacd6ffffff,2008-02-02,2,5,True,3,1,4
8731aacd8ffffff,2008-02-02,2,5,True,1,1,2
8731aacd9ffffff,2008-02-02,2,5,True,3,4,7
8731aacdaffffff,2008-02-02,2,5,True,1,1,2
8731aacddffffff,2008-02-02,2,5,True,3,2,5
8731aacdeffffff,2008-02-02,2,5,True,2,1,3
8731aace1ffffff,2008-02-02,2,5,True,0,1,1
8731aace5ffffff,2008-02-02,2,5,True,1,0,1
8731aaceaffffff,2008-02-02,2,5,True,0,1,1
8731aad9dffffff,2008-02-02,2,5,True,0,1,1
873181804ffffff,2008-02-02,20,5,True,1,1,2
873181806ffffff,2008-02-02,20,5,True,1,1,2
873181809ffffff,2008-02-02,20,5,True,1,0,1
87318180bffffff,2008-02-02,20,5,True,0,1,1
87318180cffffff,2008-02-02,20,5,True,0,1,1
87318180dffffff,2008-02-02,20,5,True,1,0,1
873181811ffffff,2008-02-02,20,5,True,1,0,1
873181819ffffff,2008-02-02,20,5,True,1,0,1
87318181cffffff,2008-02-02,20,5,True,1,0,1
87318181dffffff,2008-02-02,20,5,True,0,1,1
873181821ffffff,2008-02-02,20,5,True,1,0,1
873181824ffffff,2008-02-02,20,5,True,2,2,4
873181825ffffff,2008-02-02,20,5,True,1,1,2
87318182dffffff,2008-02-02,20,5,True,0,1,1
87318182effffff,2008-02-02,20,5,True,0,1,1
873181843ffffff,2008-02-02,20,5,True,1,0,1
873181845ffffff,2008-02-02,20,5,True,1,1,2
873181848ffffff,2008-02-02,20,5,True,1,0,1
87318184effffff,2008-02-02,20,5,True,0,1,1
873181850ffffff,2008-02-02,20,5,True,1,0,1
873181860ffffff,2008-02-02,20,5,True,0,1,1
873181862ffffff,2008-02-02,20,5,True,1,0,1
873181864ffffff,2008-02-02,20,5,True,1,2,3
873181870ffffff,2008-02-02,20,5,True,0,1,1
873181871ffffff,2008-02-02,20,5,True,0,1,1
873181873ffffff,2008-02-02,20,5,True,0,1,1
873181874ffffff,2008-02-02,20,5,True,0,1,1
873181875ffffff,2008-02-02,20,5,True,1,1,2
873181876ffffff,2008-02-02,20,5,True,2,2,4
8731818a5ffffff,2008-02-02,20,5,True,0,1,1
8731818a6ffffff,2008-02-02,20,5,True,1,0,1
8731818b4ffffff,2008-02-02,20,5,True,1,0,1
8731818b6ffffff,2008-02-02,20,5,True,0,1,1
87318190affffff,2008-02-02,20,5,True,0,1,1
87318192cffffff,2008-02-02,20,5,True,1,0,1
873181941ffffff,2008-02-02,20,5,True,1,0,1
873181942ffffff,2008-02-02,20,5,True,1,1,2
873181943ffffff,2008-02-02,20,5,True,0,2,2
873181944ffffff,2008-02-02,20,5,True,0,1,1
873181945ffffff,2008-02-02,20,5,True,0,1,1
873181946ffffff,2008-02-02,20,5,True,1,2,3
873181948ffffff,2008-02-02,20,5,True,5,5,10
873181949ffffff,2008-02-02,20,5,True,0,2,2
87318194affffff,2008-02-02,20,5,True,0,2,2
87318194bffffff,2008-02-02,20,5,True,2,0,2
87318194dffffff,2008-02-02,20,5,True,2,1,3
87318194effffff,2008-02-02,20,5,True,0,2,2
873181951ffffff,2008-02-02,20,5,True,0,1,1
873181952ffffff,2008-02-02,20,5,True,0,1,1
873181955ffffff,2008-02-02,20,5,True,1,0,1
873181956ffffff,2008-02-02,20,5,True,0,1,1
873181958ffffff,2008-02-02,20,5,True,1,0,1
873181959ffffff,2008-02-02,20,5,True,0,1,1
87318195affffff,2008-02-02,20,5,True,0,1,1
87318195cffffff,2008-02-02,20,5,True,1,0,1
873181961ffffff,2008-02-02,20,5,True,1,2,3
873181968ffffff,2008-02-02,20,5,True,0,1,1
87318196bffffff,2008-02-02,20,5,True,0,1,1
87318196cffffff,2008-02-02,20,5,True,3,2,5
87318196dffffff,2008-02-02,20,5,True,5,4,9
873181974ffffff,2008-02-02,20,5,True,1,0,1
87318199bffffff,2008-02-02,20,5,True,0,2,2
873181a16ffffff,2008-02-02,20,5,True,0,1,1
873181a31ffffff,2008-02-02,20,5,True,1,0,1
873181a36ffffff,2008-02-02,20,5,True,0,1,1
873181b03ffffff,2008-02-02,20,5,True,0,1,1
873181b05ffffff,2008-02-02,20,5,True,0,3,3
873181b12ffffff,2008-02-02,20,5,True,0,1,1
873181b1dffffff,2008-02-02,20,5,True,0,1,1
873181b20ffffff,2008-02-02,20,5,True,1,0,1
873181b21ffffff,2008-02-02,20,5,True,0,2,2
873181b32ffffff,2008-02-02,20,5,True,1,0,1
873181b4effffff,2008-02-02,20,5,True,1,2,3
873181b50ffffff,2008-02-02,20,5,True,0,1,1
873181b54ffffff,2008-02-02,20,5,True,0,1,1
873181b59ffffff,2008-02-02,20,5,True,0,2,2
873181b60ffffff,2008-02-02,20,5,True,0,2,2
873181b61ffffff,2008-02-02,20,5,True,1,0,1
873181b62ffffff,2008-02-02,20,5,True,0,1,1
873181b66ffffff,2008-02-02,20,5,True,0,1,1
873181b6dffffff,2008-02-02,20,5,True,0,2,2
873181bacffffff,2008-02-02,20,5,True,1,0,1
873181d4dffffff,2008-02-02,20,5,True,1,0,1
873185244ffffff,2008-02-02,20,5,True,0,1,1
873185249ffffff,2008-02-02,20,5,True,0,2,2
87318524dffffff,2008-02-02,20,5,True,1,1,2
873185253ffffff,2008-02-02,20,5,True,1,4,5
873185255ffffff,2008-02-02,20,5,True,1,2,3
873185258ffffff,2008-02-02,20,5,True,1,1,2
87318525affffff,2008-02-02,20,5,True,2,3,5
87318525bffffff,2008-02-02,20,5,True,1,0,1
87318525cffffff,2008-02-02,20,5,True,1,5,6
87318525dffffff,2008-02-02,20,5,True,0,1,1
87318525effffff,2008-02-02,20,5,True,5,2,7
873185264ffffff,2008-02-02,20,5,True,1,0,1
87318526dffffff,2008-02-02,20,5,True,1,2,3
873185281ffffff,2008-02-02,20,5,True,0,1,1
8731852cdffffff,2008-02-02,20,5,True,1,0,1
8731852e1ffffff,2008-02-02,20,5,True,1,0,1
8731852e9ffffff,2008-02-02,20,5,True,0,1,1
8731852ecffffff,2008-02-02,20,5,True,1,0,1
8731852edffffff,2008-02-02,20,5,True,0,1,1
8731852f3ffffff,2008-02-02,20,5,True,0,1,1
873185344ffffff,2008-02-02,20,5,True,0,1,1
873185348ffffff,2008-02-02,20,5,True,0,1,1
87318534bffffff,2008-02-02,20,5,True,0,1,1
87318534cffffff,2008-02-02,20,5,True,0,1,1
873185a0dffffff,2008-02-02,20,5,True,1,0,1
873185a24ffffff,2008-02-02,20,5,True,0,1,1
873185b0dffffff,2008-02-02,20,5,True,1,0,1
873185b50ffffff,2008-02-02,20,5,True,0,1,1
873185b54ffffff,2008-02-02,20,5,True,2,1,3
873185b72ffffff,2008-02-02,20,5,True,0,1,1
87318c931ffffff,2008-02-02,20,5,True,0,1,1
87318cd01ffffff,2008-02-02,20,5,True,0,1,1
8731a805dffffff,2008-02-02,20,5,True,1,0,1
8731a84cdffffff,2008-02-02,20,5,True,0,1,1
8731a84edffffff,2008-02-02,20,5,True,0,1,1
8731aa000ffffff,2008-02-02,20,5,True,2,1,3
8731aa003ffffff,2008-02-02,20,5,True,1,0,1
8731aa004ffffff,2008-02-02,20,5,True,2,0,2
8731aa005ffffff,2008-02-02,20,5,True,0,1,1
8731aa006ffffff,2008-02-02,20,5,True,1,3,4
8731aa00bffffff,2008-02-02,20,5,True,0,2,2
8731aa00cffffff,2008-02-02,20,5,True,0,1,1
8731aa010ffffff,2008-02-02,20,5,True,1,0,1
8731aa013ffffff,2008-02-02,20,5,True,0,1,1
8731aa018ffffff,2008-02-02,20,5,True,2,0,2
8731aa020ffffff,2008-02-02,20,5,True,2,2,4
8731aa021ffffff,2008-02-02,20,5,True,1,1,2
8731aa022ffffff,2008-02-02,20,5,True,0,1,1
8731aa025ffffff,2008-02-02,20,5,True,0,1,1
8731aa028ffffff,2008-02-02,20,5,True,1,1,2
8731aa029ffffff,2008-02-02,20,5,True,0,1,1
8731aa030ffffff,2008-02-02,20,5,True,6,8,14
8731aa031ffffff,2008-02-02,20,5,True,1,2,3
8731aa032ffffff,2008-02-02,20,5,True,0,1,1
8731aa033ffffff,2008-02-02,20,5,True,8,11,19
8731aa034ffffff,2008-02-02,20,5,True,5,2,7
8731aa035ffffff,2008-02-02,20,5,True,0,1,1
8731aa036ffffff,2008-02-02,20,5,True,0,5,5
8731aa043ffffff,2008-02-02,20,5,True,0,1,1
8731aa050ffffff,2008-02-02,20,5,True,1,0,1
8731aa060ffffff,2008-02-02,20,5,True,0,1,1
8731aa061ffffff,2008-02-02,20,5,True,0,1,1
8731aa063ffffff,2008-02-02,20,5,True,0,1,1
8731aa066ffffff,2008-02-02,20,5,True,1,2,3
8731aa06affffff,2008-02-02,20,5,True,1,0,1
8731aa06cffffff,2008-02-02,20,5,True,1,0,1
8731aa072ffffff,2008-02-02,20,5,True,0,1,1
8731aa073ffffff,2008-02-02,20,5,True,0,1,1
8731aa075ffffff,2008-02-02,20,5,True,0,1,1
8731aa081ffffff,2008-02-02,20,5,True,1,0,1
8731aa086ffffff,2008-02-02,20,5,True,2,1,3
8731aa088ffffff,2008-02-02,20,5,True,1,0,1
8731aa089ffffff,2008-02-02,20,5,True,0,1,1
8731aa08bffffff,2008-02-02,20,5,True,0,1,1
8731aa08cffffff,2008-02-02,20,5,True,1,0,1
8731aa08dffffff,2008-02-02,20,5,True,1,0,1
8731aa090ffffff,2008-02-02,20,5,True,4,1,5
8731aa091ffffff,2008-02-02,20,5,True,2,4,6
8731aa092ffffff,2008-02-02,20,5,True,8,3,11
8731aa094ffffff,2008-02-02,20,5,True,3,3,6
8731aa095ffffff,2008-02-02,20,5,True,2,3,5
8731aa096ffffff,2008-02-02,20,5,True,10,4,14
8731aa09affffff,2008-02-02,20,5,True,11,3,14
8731aa09bffffff,2008-02-02,20,5,True,2,0,2
8731aa09dffffff,2008-02-02,20,5,True,1,0,1
8731aa09effffff,2008-02-02,20,5,True,1,1,2
8731aa0a0ffffff,2008-02-02,20,5,True,4,1,5
8731aa0a4ffffff,2008-02-02,20,5,True,15,13,28
8731aa0a6ffffff,2008-02-02,20,5,True,21,7,28
8731aa0a9ffffff,2008-02-02,20,5,True,0,1,1
8731aa0acffffff,2008-02-02,20,5,True,0,2,2
8731aa0aeffffff,2008-02-02,20,5,True,2,1,3
8731aa0b0ffffff,2008-02-02,20,5,True,1,0,1
8731aa0b1ffffff,2008-02-02,20,5,True,1,3,4
8731aa0b4ffffff,2008-02-02,20,5,True,7,2,9
8731aa0b5ffffff,2008-02-02,20,5,True,5,1,6
8731aa0b6ffffff,2008-02-02,20,5,True,0,1,1
8731aa0c0ffffff,2008-02-02,20,5,True,0,1,1
8731aa0c4ffffff,2008-02-02,20,5,True,0,2,2
8731aa0c5ffffff,2008-02-02,20,5,True,1,0,1
8731aa0d2ffffff,2008-02-02,20,5,True,2,0,2
8731aa0d3ffffff,2008-02-02,20,5,True,1,0,1
8731aa0deffffff,2008-02-02,20,5,True,1,1,2
8731aa0e0ffffff,2008-02-02,20,5,True,0,1,1
8731aa0e2ffffff,2008-02-02,20,5,True,0,1,1
8731aa0e5ffffff,2008-02-02,20,5,True,0,1,1
8731aa0ecffffff,2008-02-02,20,5,True,1,0,1
8731aa0f2ffffff,2008-02-02,20,5,True,1,0,1
8731aa0f4ffffff,2008-02-02,20,5,True,0,1,1
8731aa100ffffff,2008-02-02,20,5,True,1,0,1
8731aa103ffffff,2008-02-02,20,5,True,0,1,1
8731aa105ffffff,2008-02-02,20,5,True,0,1,1
8731aa10bffffff,2008-02-02,20,5,True,1,2,3
8731aa10effffff,2008-02-02,20,5,True,0,1,1
8731aa114ffffff,2008-02-02,20,5,True,0,1,1
8731aa116ffffff,2008-02-02,20,5,True,0,1,1
8731aa118ffffff,2008-02-02,20,5,True,0,1,1
8731aa11affffff,2008-02-02,20,5,True,1,3,4
8731aa123ffffff,2008-02-02,20,5,True,0,1,1
8731aa124ffffff,2008-02-02,20,5,True,1,0,1
8731aa12affffff,2008-02-02,20,5,True,0,1,1
8731aa12cffffff,2008-02-02,20,5,True,1,0,1
8731aa130ffffff,2008-02-02,20,5,True,0,1,1
8731aa135ffffff,2008-02-02,20,5,True,1,1,2
8731aa143ffffff,2008-02-02,20,5,True,1,0,1
8731aa145ffffff,2008-02-02,20,5,True,1,0,1
8731aa146ffffff,2008-02-02,20,5,True,1,0,1
8731aa156ffffff,2008-02-02,20,5,True,0,1,1
8731aa158ffffff,2008-02-02,20,5,True,0,1,1
8731aa16dffffff,2008-02-02,20,5,True,0,1,1
8731aa171ffffff,2008-02-02,20,5,True,0,1,1
8731aa173ffffff,2008-02-02,20,5,True,0,1,1
8731aa181ffffff,2008-02-02,20,5,True,3,4,7
8731aa182ffffff,2008-02-02,20,5,True,0,1,1
8731aa183ffffff,2008-02-02,20,5,True,2,2,4
8731aa184ffffff,2008-02-02,20,5,True,0,1,1
8731aa186ffffff,2008-02-02,20,5,True,0,3,3
8731aa189ffffff,2008-02-02,20,5,True,0,1,1
8731aa18affffff,2008-02-02,20,5,True,81,105,186
8731aa18cffffff,2008-02-02,20,5,True,0,1,1
8731aa18dffffff,2008-02-02,20,5,True,1,4,5
8731aa192ffffff,2008-02-02,20,5,True,0,1,1
8731aa194ffffff,2008-02-02,20,5,True,1,0,1
8731aa195ffffff,2008-02-02,20,5,True,0,2,2
8731aa196ffffff,2008-02-02,20,5,True,1,1,2
8731aa198ffffff,2008-02-02,20,5,True,3,4,7
8731aa199ffffff,2008-02-02,20,5,True,1,2,3
8731aa19affffff,2008-02-02,20,5,True,3,6,9
8731aa19bffffff,2008-02-02,20,5,True,1,0,1
8731aa19cffffff,2008-02-02,20,5,True,1,1,2
8731aa19dffffff,2008-02-02,20,5,True,87,84,171
8731aa19effffff,2008-02-02,20,5,True,1,0,1
8731aa1a0ffffff,2008-02-02,20,5,True,1,2,3
8731aa1a2ffffff,2008-02-02,20,5,True,0,1,1
8731aa1a5ffffff,2008-02-02,20,5,True,0,1,1
8731aa1a8ffffff,2008-02-02,20,5,True,0,1,1
8731aa1a9ffffff,2008-02-02,20,5,True,0,2,2
8731aa1aaffffff,2008-02-02,20,5,True,1,2,3
8731aa1abffffff,2008-02-02,20,5,True,1,2,3
8731aa1adffffff,2008-02-02,20,5,True,1,0,1
8731aa1aeffffff,2008-02-02,20,5,True,0,1,1
8731aa1b2ffffff,2008-02-02,20,5,True,2,0,2
8731aa1b3ffffff,2008-02-02,20,5,True,0,1,1
8731aa1b6ffffff,2008-02-02,20,5,True,0,1,1
8731aa226ffffff,2008-02-02,20,5,True,1,0,1
8731aa233ffffff,2008-02-02,20,5,True,1,0,1
8731aa290ffffff,2008-02-02,20,5,True,0,1,1
8731aa292ffffff,2008-02-02,20,5,True,0,2,2
8731aa309ffffff,2008-02-02,20,5,True,1,0,1
8731aa30bffffff,2008-02-02,20,5,True,0,1,1
8731aa30cffffff,2008-02-02,20,5,True,0,1,1
8731aa31dffffff,2008-02-02,20,5,True,0,1,1
8731aa31effffff,2008-02-02,20,5,True,0,2,2
8731aa320ffffff,2008-02-02,20,5,True,1,0,1
8731aa322ffffff,2008-02-02,20,5,True,2,1,3
8731aa325ffffff,2008-02-02,20,5,True,0,1,1
8731aa328ffffff,2008-02-02,20,5,True,1,0,1
8731aa329ffffff,2008-02-02,20,5,True,1,2,3
8731aa32bffffff,2008-02-02,20,5,True,2,1,3
8731aa331ffffff,2008-02-02,20,5,True,1,1,2
8731aa358ffffff,2008-02-02,20,5,True,0,1,1
8731aa364ffffff,2008-02-02,20,5,True,0,1,1
8731aa374ffffff,2008-02-02,20,5,True,2,8,10
8731aa400ffffff,2008-02-02,20,5,True,31,28,59
8731aa401ffffff,2008-02-02,20,5,True,54,75,129
8731aa402ffffff,2008-02-02,20,5,True,12,13,25
8731aa403ffffff,2008-02-02,20,5,True,26,31,57
8731aa404ffffff,2008-02-02,20,5,True,66,63,129
8731aa405ffffff,2008-02-02,20,5,True,68,72,140
8731aa406ffffff,2008-02-02,20,5,True,22,29,51
8731aa408ffffff,2008-02-02,20,5,True,43,28,71
8731aa409ffffff,2008-02-02,20,5,True,53,67,120
8731aa40affffff,2008-02-02,20,5,True,18,36,54
8731aa40bffffff,2008-02-02,20,5,True,19,21,40
8731aa40cffffff,2008-02-02,20,5,True,31,42,73
8731aa40dffffff,2008-02-02,20,5,True,42,40,82
8731aa40effffff,2008-02-02,20,5,True,40,44,84
8731aa410ffffff,2008-02-02,20,5,True,14,10,24
8731aa411ffffff,2008-02-02,20,5,True,7,7,14
8731aa412ffffff,2008-02-02,20,5,True,2,6,8
8731aa413ffffff,2008-02-02,20,5,True,4,3,7
8731aa414ffffff,2008-02-02,20,5,True,18,26,44
8731aa415ffffff,2008-02-02,20,5,True,17,13,30
8731aa416ffffff,2008-02-02,20,5,True,2,7,9
8731aa418ffffff,2008-02-02,20,5,True,9,1,10
8731aa419ffffff,2008-02-02,20,5,True,2,6,8
8731aa41affffff,2008-02-02,20,5,True,2,7,9
8731aa41bffffff,2008-02-02,20,5,True,1,3,4
8731aa41cffffff,2008-02-02,20,5,True,12,14,26
8731aa41dffffff,2008-02-02,20,5,True,18,15,33
8731aa41effffff,2008-02-02,20,5,True,5,0,5
8731aa420ffffff,2008-02-02,20,5,True,88,61,149
8731aa421ffffff,2008-02-02,20,5,True,77,56,133
8731aa422ffffff,2008-02-02,20,5,True,74,56,130
8731aa423ffffff,2008-02-02,20,5,True,114,105,219
8731aa424ffffff,2008-02-02,20,5,True,49,47,96
8731aa425ffffff,2008-02-02,20,5,True,98,114,212
8731aa426ffffff,2008-02-02,20,5,True,53,60,113
8731aa428ffffff,2008-02-02,20,5,True,48,38,86
8731aa429ffffff,2008-02-02,20,5,True,137,121,258
8731aa42affffff,2008-02-02,20,5,True,92,96,188
8731aa42bffffff,2008-02-02,20,5,True,56,35,91
8731aa42cffffff,2008-02-02,20,5,True,42,40,82
8731aa42dffffff,2008-02-02,20,5,True,52,50,102
8731aa42effffff,2008-02-02,20,5,True,89,86,175
8731aa430ffffff,2008-02-02,20,5,True,39,21,60
8731aa431ffffff,2008-02-02,20,5,True,98,125,223
8731aa432ffffff,2008-02-02,20,5,True,12,17,29
8731aa433ffffff,2008-02-02,20,5,True,37,32,69
8731aa434ffffff,2008-02-02,20,5,True,48,44,92
8731aa435ffffff,2008-02-02,20,5,True,79,83,162
8731aa436ffffff,2008-02-02,20,5,True,28,28,56
8731aa440ffffff,2008-02-02,20,5,True,11,11,22
8731aa441ffffff,2008-02-02,20,5,True,2,1,3
8731aa442ffffff,2008-02-02,20,5,True,9,8,17
8731aa443ffffff,2008-02-02,20,5,True,4,5,9
8731aa444ffffff,2008-02-02,20,5,True,14,8,22
8731aa445ffffff,2008-02-02,20,5,True,2,4,6
8731aa446ffffff,2008-02-02,20,5,True,18,32,50
8731aa448ffffff,2008-02-02,20,5,True,1,0,1
8731aa449ffffff,2008-02-02,20,5,True,0,1,1
8731aa44cffffff,2008-02-02,20,5,True,3,0,3
8731aa44dffffff,2008-02-02,20,5,True,0,3,3
8731aa44effffff,2008-02-02,20,5,True,1,2,3
8731aa450ffffff,2008-02-02,20,5,True,8,12,20
8731aa451ffffff,2008-02-02,20,5,True,5,2,7
8731aa452ffffff,2008-02-02,20,5,True,4,2,6
8731aa453ffffff,2008-02-02,20,5,True,9,4,13
8731aa454ffffff,2008-02-02,20,5,True,40,38,78
8731aa455ffffff,2008-02-02,20,5,True,2,2,4
8731aa456ffffff,2008-02-02,20,5,True,6,8,14
8731aa458ffffff,2008-02-02,20,5,True,1,2,3
8731aa459ffffff,2008-02-02,20,5,True,0,1,1
8731aa45affffff,2008-02-02,20,5,True,9,5,14
8731aa45bffffff,2008-02-02,20,5,True,12,8,20
8731aa45effffff,2008-02-02,20,5,True,4,4,8
8731aa460ffffff,2008-02-02,20,5,True,55,49,104
8731aa461ffffff,2008-02-02,20,5,True,34,34,68
8731aa462ffffff,2008-02-02,20,5,True,75,69,144
8731aa463ffffff,2008-02-02,20,5,True,20,23,43
8731aa464ffffff,2008-02-02,20,5,True,25,15,40
8731aa465ffffff,2008-02-02,20,5,True,9,8,17
8731aa466ffffff,2008-02-02,20,5,True,70,90,160
8731aa468ffffff,2008-02-02,20,5,True,12,9,21
8731aa469ffffff,2008-02-02,20,5,True,8,14,22
8731aa46bffffff,2008-02-02,20,5,True,1,0,1
8731aa46cffffff,2008-02-02,20,5,True,11,14,25
8731aa46dffffff,2008-02-02,20,5,True,5,4,9
8731aa46effffff,2008-02-02,20,5,True,8,7,15
8731aa470ffffff,2008-02-02,20,5,True,104,89,193
8731aa471ffffff,2008-02-02,20,5,True,52,53,105
8731aa472ffffff,2008-02-02,20,5,True,53,47,100
8731aa473ffffff,2008-02-02,20,5,True,45,58,103
8731aa474ffffff,2008-02-02,20,5,True,68,103,171
8731aa475ffffff,2008-02-02,20,5,True,146,138,284
8731aa476ffffff,2008-02-02,20,5,True,74,77,151
8731aa485ffffff,2008-02-02,20,5,True,1,0,1
8731aa489ffffff,2008-02-02,20,5,True,4,10,14
